CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.995
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), altitude (km)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_ALTITUDE
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60678 63124.39483 387.607
60678 63214.74851 374.793
60678 63305.10219 362.112
60678 63395.45587 349.701
60678 63485.80955 337.693
60678 63576.16322 326.219
60678 63666.51690 315.406
60678 63756.87058 305.373
60678 63847.22426 296.235
60678 63937.57794 288.093
60678 64027.93161 281.041
60678 64118.28529 275.160
60678 64208.63897 270.517
60678 64298.99265 267.167
60678 64389.34632 265.149
60678 64479.70000 264.485
60678 64570.05368 265.184
60678 64660.40736 267.238
60678 64750.76104 270.621
60678 64841.11471 275.296
60678 64931.46839 281.208
60678 65021.82207 288.288
60678 65112.17575 296.456
60678 65202.52942 305.618
60678 65292.88310 315.672
60678 65383.23678 326.504
60678 65473.59046 337.994
60678 65563.94414 350.015
60678 65654.29781 362.438
60678 65744.65149 375.127
60678 65835.00517 387.948
60678 65925.35885 400.765
60678 66015.71253 413.444
60678 66106.06620 425.855
60678 66196.41988 437.871
60678 66286.77356 449.370
60678 66377.12724 460.237
60678 66467.48091 470.366
60678 66557.83459 479.656
60678 66648.18827 488.018
60678 66738.54195 495.371
60678 66828.89563 501.645
60678 66919.24930 506.780
60678 67009.60298 510.727
60678 67099.95666 513.451
60678 67190.31034 514.924
60678 67280.66402 515.134
60678 67371.01769 514.078
60678 67461.37137 511.767
60678 67551.72505 508.222
60678 67642.07873 503.477
60678 67732.43240 497.577
60678 67822.78608 490.577
60678 67913.13976 482.544
60678 68003.49344 473.556
60678 68093.84712 463.700
60678 68184.20079 453.071
60678 68274.55447 441.775
60678 68364.90815 429.924
60678 68455.26183 417.636
60678 68545.61551 405.037
60678 68635.96918 392.256
60678 68726.32286 379.425
60678 68816.67654 366.679
60678 68907.03022 354.153
60678 68997.38389 341.983
60678 69087.73757 330.299
60678 69178.09125 319.231
60678 69268.44493 308.901
60678 69358.79861 299.424
60678 69449.15228 290.908
60678 69539.50596 283.449
60678 69629.85964 277.133
60678 69720.21332 272.032
60678 69810.56699 268.207
60678 69900.92067 265.701
60678 69991.27435 264.544
60678 70081.62803 264.749
60678 70171.98171 266.314
60678 70262.33538 269.220
60678 70352.68906 273.434
60678 70443.04274 278.906
60678 70533.39642 285.573
60678 70623.75010 293.358
60678 70714.10377 302.173
60678 70804.45745 311.917
60678 70894.81113 322.480
60678 70985.16481 333.746
60678 71075.51848 345.590
60678 71165.87216 357.882
60678 71256.22584 370.489
60678 71346.57952 383.278
60678 71436.93320 396.111
60678 71527.28687 408.857
60678 71617.64055 421.381
60678 71707.99423 433.557
60678 71798.34791 445.260
60678 71888.70159 456.374
60678 71979.05526 466.788
60678 72069.40894 476.399
60678 72159.76262 485.114
60678 72250.11630 492.848
60678 72340.46997 499.528
60678 72430.82365 505.089
60678 72521.17733 509.478
60678 72611.53101 512.655
60678 72701.88469 514.589
60678 72792.23836 515.262
60678 72882.59204 514.668
60678 72972.94572 512.812
60678 73063.29940 509.713
60678 73153.65307 505.398
60678 73244.00675 499.910
60678 73334.36043 493.299
60678 73424.71411 485.630
60678 73515.06779 476.976
60678 73605.42146 467.419
60678 73695.77514 457.054
60678 73786.12882 445.982
60678 73876.48250 434.313
60678 73966.83618 422.163
60678 74057.18985 409.656
60678 74147.54353 396.919
60678 74237.89721 384.084
60678 74328.25089 371.285
60678 74418.60456 358.657
60678 74508.95824 346.337
60678 74599.31192 334.455
60678 74689.66560 323.144
60678 74780.01928 312.526
60678 74870.37295 302.721
60678 74960.72663 293.840
60678 75051.08031 285.982
60678 75141.43399 279.237
60678 75231.78767 273.684
60678 75322.14134 269.386
60678 75412.49502 266.394
60678 75502.84870 264.742
60678 75593.20238 264.449
60678 75683.55605 265.520
60678 75773.90973 267.942
60678 75864.26341 271.686
60678 75954.61709 276.709
60678 76044.97077 282.953
60678 76135.32444 290.345
60678 76225.67812 298.801
60678 76316.03180 308.225
60678 76406.38548 318.510
60678 76496.73916 329.540
60678 76587.09283 341.194
60678 76677.44651 353.344
60678 76767.80019 365.858
60678 76858.15387 378.602
60678 76948.50754 391.439
60678 77038.86122 404.236
60678 77129.21490 416.860
60678 77219.56858 429.181
60678 77309.92226 441.074
60678 77400.27593 452.420
60678 77490.62961 463.105
60678 77580.98329 473.025
60678 77671.33697 482.082
60678 77761.69064 490.188
60678 77852.04432 497.266
60678 77942.39800 503.248
60678 78032.75168 508.077
60678 78123.10536 511.706
60678 78213.45903 514.102
60678 78303.81271 515.242
60678 78394.16639 515.115
60678 78484.52007 513.722
60678 78574.87375 511.077
60678 78665.22742 507.203
60678 78755.58110 502.138
60678 78845.93478 495.929
60678 78936.28846 488.636
60678 79026.64213 480.328
60678 79116.99581 471.085
60678 79207.34949 460.998
60678 79297.70317 450.164
60678 79388.05685 438.692
60678 79478.41052 426.694
60678 79568.76420 414.293
60678 79659.11788 401.615
60678 79749.47156 388.789
60678 79839.82524 375.951
60678 79930.17891 363.234
60678 80020.53259 350.775
60678 80110.88627 338.708
60678 80201.23995 327.163
60678 80291.59362 316.269
60678 80381.94730 306.145
60678 80472.30098 296.906
60678 80562.65466 288.656
60678 80653.00834 281.488
60678 80743.36201 275.486
60678 80833.71569 270.718
60678 80924.06937 267.240
60678 81014.42305 265.092
60678 81104.77672 264.300
60678 81195.13040 264.871
60678 81285.48408 266.801
60678 81375.83776 270.067
60678 81466.19144 274.629
60678 81556.54511 280.437
60678 81646.89879 287.422
60678 81737.25247 295.505
60678 81827.60615 304.593
60678 81917.95983 314.583
60678 82008.31350 325.363
60678 82098.66718 336.812
60678 82189.02086 348.806
60678 82279.37454 361.213
60678 82369.72821 373.898
60678 82460.08189 386.727
60678 82550.43557 399.565
60678 82640.78925 412.276
60678 82731.14293 424.732
60678 82821.49660 436.803
60678 82911.85028 448.370
60678 83002.20396 459.316
60678 83092.55764 469.534
60678 83182.91132 478.923
60678 83273.26499 487.392
60678 83363.61867 494.860
60678 83453.97235 501.255
60678 83544.32603 506.517
60678 83634.67970 510.595
60678 83725.03338 513.451
60678 83815.38706 515.058
60678 83905.74074 515.401
60678 83996.09442 514.475
60678 84086.44809 512.291
60678 84176.80177 508.867
60678 84267.15545 504.236
60678 84357.50913 498.442
60678 84447.86281 491.539
60678 84538.21648 483.594
60678 84628.57016 474.682
60678 84718.92384 464.889
60678 84809.27752 454.312
60678 84899.63119 443.054
60678 84989.98487 431.227
60678 85080.33855 418.950
60678 85170.69223 406.348
60678 85261.04591 393.549
60678 85351.39958 380.688
60678 85441.75326 367.898
60678 85532.10694 355.316
60678 85622.46062 343.076
60678 85712.81429 331.311
60678 85803.16797 320.150
60678 85893.52165 309.718
60678 85983.87533 300.129
60678 86074.22901 291.493
60678 86164.58268 283.908
60678 86254.93636 277.460
60678 86345.29004 272.223
60679 35.64372 268.259
60679 125.99740 265.614
60679 216.35107 264.317
60679 306.70475 264.384
60679 397.05843 265.815
60679 487.41211 268.593
60679 577.76578 272.685
60679 668.11946 278.044
60679 758.47314 284.607
60679 848.82682 292.301
60679 939.18050 301.035
60679 1029.53417 310.712
60679 1119.88785 321.222
60679 1210.24153 332.448
60679 1300.59521 344.266
60679 1390.94889 356.547
60679 1481.30256 369.156
60679 1571.65624 381.960
60679 1662.00992 394.823
60679 1752.36360 407.609
60679 1842.71727 420.187
60679 1933.07095 432.426
60679 2023.42463 444.205
60679 2113.77831 455.403
60679 2204.13199 465.911
60679 2294.48566 475.625
60679 2384.83934 484.451
60679 2475.19302 492.303
60679 2565.54670 499.107
60679 2655.90037 504.797
60679 2746.25405 509.320
60679 2836.60773 512.634
60679 2926.96141 514.706
60679 3017.31509 515.518
60679 3107.66876 515.062
60679 3198.02244 513.342
60679 3288.37612 510.374
60679 3378.72980 506.186
60679 3469.08348 500.817
60679 3559.43715 494.317
60679 3649.79083 486.748
60679 3740.14451 478.182
60679 3830.49819 468.702
60679 3920.85186 458.401
60679 4011.20554 447.377
60679 4101.55922 435.742
60679 4191.91290 423.610
60679 4282.26658 411.106
60679 4372.62025 398.355
60679 4462.97393 385.491
60679 4553.32761 372.648
60679 4643.68129 359.961
60679 4734.03497 347.566
60679 4824.38864 335.597
60679 4914.74232 324.185
60679 5005.09600 313.455
60679 5095.44968 303.528
60679 5185.80335 294.515
60679 5276.15703 286.518
60679 5366.51071 279.629
60679 5456.86439 273.926
60679 5547.21807 269.476
60679 5637.57174 266.330
60679 5727.92542 264.525
60679 5818.27910 264.082
60679 5908.63278 265.006
60679 5998.98646 267.286
60679 6089.34013 270.895
60679 6179.69381 275.792
60679 6270.04749 281.920
60679 6360.40117 289.208
60679 6450.75484 297.572
60679 6541.10852 306.917
60679 6631.46220 317.138
60679 6721.81588 328.120
60679 6812.16956 339.742
60679 6902.52323 351.875
60679 6992.87691 364.388
60679 7083.23059 377.146
60679 7173.58427 390.013
60679 7263.93794 402.855
60679 7354.29162 415.537
60679 7444.64530 427.929
60679 7534.99898 439.905
60679 7625.35266 451.344
60679 7715.70633 462.133
60679 7806.06001 472.165
60679 7896.41369 481.342
60679 7986.76737 489.574
60679 8077.12105 496.784
60679 8167.47472 502.902
60679 8257.82840 507.870
60679 8348.18208 511.641
60679 8438.53576 514.180
60679 8528.88943 515.464
60679 8619.24311 515.480
60679 8709.59679 514.228
60679 8799.95047 511.720
60679 8890.30415 507.980
60679 8980.65782 503.043
60679 9071.01150 496.955
60679 9161.36518 489.773
60679 9251.71886 481.567
60679 9342.07254 472.415
60679 9432.42621 462.406
60679 9522.77989 451.636
60679 9613.13357 440.212
60679 9703.48725 428.247
60679 9793.84092 415.863
60679 9884.19460 403.183
60679 9974.54828 390.340
60679 10064.90196 377.466
60679 10155.25564 364.697
60679 10245.60931 352.168
60679 10335.96299 340.015
60679 10426.31667 328.370
60679 10516.67035 317.361
60679 10607.02402 307.110
60679 10697.37770 297.733
60679 10787.73138 289.335
60679 10878.08506 282.012
60679 10968.43874 275.847
60679 11058.79241 270.914
60679 11149.14609 267.267
60679 11239.49977 264.951
60679 11329.85345 263.992
60679 11420.20713 264.401
60679 11510.56080 266.173
60679 11600.91448 269.288
60679 11691.26816 273.709
60679 11781.62184 279.385
60679 11871.97551 286.250
60679 11962.32919 294.226
60679 12052.68287 303.220
60679 12143.03655 313.132
60679 12233.39023 323.849
60679 12323.74390 335.253
60679 12414.09758 347.217
60679 12504.45126 359.611
60679 12594.80494 372.302
60679 12685.15862 385.152
60679 12775.51229 398.028
60679 12865.86597 410.794
60679 12956.21965 423.319
60679 13046.57333 435.474
60679 13136.92700 447.138
60679 13227.28068 458.193
60679 13317.63436 468.530
60679 13407.98804 478.047
60679 13498.34172 486.652
60679 13588.69539 494.262
60679 13679.04907 500.805
60679 13769.40275 506.217
60679 13859.75643 510.447
60679 13950.11011 513.457
60679 14040.46378 515.216
60679 14130.81746 515.710
60679 14221.17114 514.934
60679 14311.52482 512.894
60679 14401.87849 509.611
60679 14492.23217 505.115
60679 14582.58585 499.448
60679 14672.93953 492.665
60679 14763.29321 484.830
60679 14853.64688 476.018
60679 14944.00056 466.314
60679 15034.35424 455.813
60679 15124.70792 444.618
60679 15215.06159 432.839
60679 15305.41527 420.594
60679 15395.76895 408.007
60679 15486.12263 395.206
60679 15576.47631 382.325
60679 15666.82998 369.497
60679 15757.18366 356.859
60679 15847.53734 344.545
60679 15937.89102 332.689
60679 16028.24470 321.422
60679 16118.59837 310.866
60679 16208.95205 301.141
60679 16299.30573 292.357
60679 16389.65941 284.612
60679 16480.01308 277.996
60679 16570.36676 272.585
60679 16660.72044 268.442
60679 16751.07412 265.615
60679 16841.42780 264.138
60679 16931.78147 264.026
60679 17022.13515 265.282
60679 17112.48883 267.892
60679 17202.84251 271.824
60679 17293.19619 277.033
60679 17383.54986 283.458
60679 17473.90354 291.026
60679 17564.25722 299.649
60679 17654.61090 309.230
60679 17744.96457 319.661
60679 17835.31825 330.825
60679 17925.67193 342.597
60679 18016.02561 354.850
60679 18106.37929 367.450
60679 18196.73296 380.262
60679 18287.08664 393.149
60679 18377.44032 405.978
60679 18467.79400 418.615
60679 18558.14767 430.930
60679 18648.50135 442.799
60679 18738.85503 454.102
60679 18829.20871 464.727
60679 18919.56239 474.570
60679 19009.91606 483.535
60679 19100.26974 491.535
60679 19190.62342 498.494
60679 19280.97710 504.344
60679 19371.33078 509.031
60679 19461.68445 512.509
60679 19552.03813 514.748
60679 19642.39181 515.724
60679 19732.74549 515.430
60679 19823.09916 513.868
60679 19913.45284 511.052
60679 20003.80652 507.009
60679 20094.16020 501.777
60679 20184.51388 495.407
60679 20274.86755 487.957
60679 20365.22123 479.501
60679 20455.57491 470.119
60679 20545.92859 459.902
60679 20636.28227 448.951
60679 20726.63594 437.374
60679 20816.98962 425.287
60679 20907.34330 412.810
60679 20997.69698 400.072
60679 21088.05065 387.203
60679 21178.40433 374.338
60679 21268.75801 361.611
60679 21359.11169 349.159
60679 21449.46537 337.115
60679 21539.81904 325.610
60679 21630.17272 314.772
60679 21720.52640 304.720
60679 21810.88008 295.567
60679 21901.23376 287.417
60679 21991.58743 280.364
60679 22081.94111 274.487
60679 22172.29479 269.856
60679 22262.64847 266.524
60679 22353.00214 264.530
60679 22443.35582 263.897
60679 22533.70950 264.634
60679 22624.06318 266.731
60679 22714.41686 270.163
60679 22804.77053 274.892
60679 22895.12421 280.862
60679 22985.47789 288.005
60679 23075.83157 296.238
60679 23166.18524 305.467
60679 23256.53892 315.588
60679 23346.89260 326.488
60679 23437.24628 338.045
60679 23527.59996 350.132
60679 23617.95363 362.617
60679 23708.30731 375.365
60679 23798.66099 388.242
60679 23889.01467 401.111
60679 23979.36835 413.838
60679 24069.72202 426.291
60679 24160.07570 438.345
60679 24250.42938 449.878
60679 24340.78306 460.775
60679 24431.13673 470.927
60679 24521.49041 480.237
60679 24611.84409 488.614
60679 24702.19777 495.976
60679 24792.55145 502.255
60679 24882.90512 507.390
60679 24973.25880 511.333
60679 25063.61248 514.046
60679 25153.96616 515.505
60679 25244.31984 515.695
60679 25334.67351 514.615
60679 25425.02719 512.274
60679 25515.38087 508.695
60679 25605.73455 503.910
60679 25696.08822 497.967
60679 25786.44190 490.919
60679 25876.79558 482.836
60679 25967.14926 473.795
60679 26057.50294 463.882
60679 26147.85661 453.196
60679 26238.21029 441.841
60679 26328.56397 429.930
60679 26418.91765 417.584
60679 26509.27132 404.927
60679 26599.62500 392.090
60679 26689.97868 379.206
60679 26780.33236 366.411
60679 26870.68604 353.839
60679 26961.03971 341.626
60679 27051.39339 329.904
60679 27141.74707 318.801
60679 27232.10075 308.441
60679 27322.45443 298.939
60679 27412.80810 290.402
60679 27503.16178 282.927
60679 27593.51546 276.600
60679 27683.86914 271.493
60679 27774.22281 267.666
60679 27864.57649 265.163
60679 27954.93017 264.013
60679 28045.28385 264.230
60679 28135.63753 265.812
60679 28225.99120 268.741
60679 28316.34488 272.981
60679 28406.69856 278.485
60679 28497.05224 285.188
60679 28587.40592 293.014
60679 28677.75959 301.873
60679 28768.11327 311.664
60679 28858.46695 322.278
60679 28948.82063 333.595
60679 29039.17430 345.492
60679 29129.52798 357.837
60679 29219.88166 370.497
60679 29310.23534 383.338
60679 29400.58902 396.221
60679 29490.94269 409.014
60679 29581.29637 421.584
60679 29671.65005 433.801
60679 29762.00373 445.543
60679 29852.35741 456.692
60679 29942.71108 467.137
60679 30033.06476 476.776
60679 30123.41844 485.515
60679 30213.77212 493.269
60679 30304.12579 499.965
60679 30394.47947 505.539
60679 30484.83315 509.938
60679 30575.18683 513.120
60679 30665.54051 515.056
60679 30755.89418 515.728
60679 30846.24786 515.130
60679 30936.60154 513.266
60679 31026.95522 510.155
60679 31117.30889 505.826
60679 31207.66257 500.319
60679 31298.01625 493.686
60679 31388.36993 485.991
60679 31478.72361 477.307
60679 31569.07728 467.719
60679 31659.43096 457.318
60679 31749.78464 446.207
60679 31840.13832 434.497
60679 31930.49200 422.305
60679 32020.84567 409.753
60679 32111.19935 396.971
60679 32201.55303 384.091
60679 32291.90671 371.247
60679 32382.26038 358.576
60679 32472.61406 346.213
60679 32562.96774 334.292
60679 32653.32142 322.943
60679 32743.67510 312.292
60679 32834.02877 302.456
60679 32924.38245 293.547
60679 33014.73613 285.665
60679 33105.08981 278.900
60679 33195.44349 273.329
60679 33285.79716 269.017
60679 33376.15084 266.014
60679 33466.50452 264.355
60679 33556.85820 264.058
60679 33647.21187 265.127
60679 33737.56555 267.551
60679 33827.91923 271.299
60679 33918.27291 276.330
60679 34008.62659 282.585
60679 34098.98026 289.992
60679 34189.33394 298.466
60679 34279.68762 307.910
60679 34370.04130 318.219
60679 34460.39497 329.277
60679 34550.74865 340.962
60679 34641.10233 353.144
60679 34731.45601 365.692
60679 34821.80969 378.472
60679 34912.16336 391.346
60679 35002.51704 404.181
60679 35092.87072 416.842
60679 35183.22440 429.199
60679 35273.57808 441.128
60679 35363.93175 452.507
60679 35454.28543 463.225
60679 35544.63911 473.174
60679 35634.99279 482.259
60679 35725.34646 490.390
60679 35815.70014 497.491
60679 35906.05382 503.492
60679 35996.40750 508.338
60679 36086.76118 511.982
60679 36177.11485 514.391
60679 36267.46853 515.541
60679 36357.82221 515.422
60679 36448.17589 514.036
60679 36538.52957 511.394
60679 36628.88324 507.523
60679 36719.23692 502.458
60679 36809.59060 496.247
60679 36899.94428 488.950
60679 36990.29795 480.636
60679 37080.65163 471.385
60679 37171.00531 461.287
60679 37261.35899 450.440
60679 37351.71267 438.951
60679 37442.06634 426.935
60679 37532.42002 414.513
60679 37622.77370 401.811
60679 37713.12738 388.960
60679 37803.48106 376.094
60679 37893.83473 363.348
60679 37984.18841 350.859
60679 38074.54209 338.761
60679 38164.89577 327.186
60679 38255.24944 316.261
60679 38345.60312 306.109
60679 38435.95680 296.842
60679 38526.31048 288.565
60679 38616.66416 281.374
60679 38707.01783 275.349
60679 38797.37151 270.562
60679 38887.72519 267.066
60679 38978.07887 264.902
60679 39068.43254 264.095
60679 39158.78622 264.655
60679 39249.13990 266.574
60679 39339.49358 269.831
60679 39429.84726 274.386
60679 39520.20093 280.187
60679 39610.55461 287.168
60679 39700.90829 295.247
60679 39791.26197 304.333
60679 39881.61565 314.323
60679 39971.96932 325.105
60679 40062.32300 336.560
60679 40152.67668 348.560
60679 40243.03036 360.976
60679 40333.38403 373.673
60679 40423.73771 386.516
60679 40514.09139 399.369
60679 40604.44507 412.099
60679 40694.79875 424.574
60679 40785.15242 436.667
60679 40875.50610 448.255
60679 40965.85978 459.224
60679 41056.21346 469.465
60679 41146.56714 478.876
60679 41236.92081 487.368
60679 41327.27449 494.858
60679 41417.62817 501.274
60679 41507.98185 506.555
60679 41598.33552 510.652
60679 41688.68920 513.525
60679 41779.04288 515.148
60679 41869.39656 515.506
60679 41959.75024 514.595
60679 42050.10391 512.423
60679 42140.45759 509.012
60679 42230.81127 504.393
60679 42321.16495 498.609
60679 42411.51862 491.717
60679 42501.87230 483.781
60679 42592.22598 474.878
60679 42682.57966 465.094
60679 42772.93334 454.524
60679 42863.28701 443.272
60679 42953.64069 431.450
60679 43043.99437 419.176
60679 43134.34805 406.576
60679 43224.70173 393.777
60679 43315.05540 380.912
60679 43405.40908 368.118
60679 43495.76276 355.528
60679 43586.11644 343.278
60679 43676.47011 331.502
60679 43766.82379 320.327
60679 43857.17747 309.879
60679 43947.53115 300.273
60679 44037.88483 291.619
60679 44128.23850 284.015
60679 44218.59218 277.548
60679 44308.94586 272.293
60679 44399.29954 268.310
60679 44489.65322 265.645
60679 44580.00689 264.331
60679 44670.36057 264.381
60679 44760.71425 265.795
60679 44851.06793 268.557
60679 44941.42160 272.633
60679 45031.77528 277.976
60679 45122.12896 284.524
60679 45212.48264 292.201
60679 45302.83632 300.920
60679 45393.18999 310.581
60679 45483.54367 321.075
60679 45573.89735 332.286
60679 45664.25103 344.089
60679 45754.60471 356.356
60679 45844.95838 368.953
60679 45935.31206 381.746
60679 46025.66574 394.600
60679 46116.01942 407.379
60679 46206.37309 419.951
60679 46296.72677 432.188
60679 46387.08045 443.966
60679 46477.43413 455.167
60679 46567.78781 465.680
60679 46658.14148 475.401
60679 46748.49516 484.235
60679 46838.84884 492.098
60679 46929.20252 498.914
60679 47019.55619 504.618
60679 47109.90987 509.155
60679 47200.26355 512.484
60679 47290.61723 514.572
60679 47380.97091 515.400
60679 47471.32458 514.960
60679 47561.67826 513.257
60679 47652.03194 510.306
60679 47742.38562 506.135
60679 47832.73930 500.783
60679 47923.09297 494.301
60679 48013.44665 486.751
60679 48103.80033 478.204
60679 48194.15401 468.744
60679 48284.50768 458.463
60679 48374.86136 447.461
60679 48465.21504 435.846
60679 48555.56872 423.737
60679 48645.92240 411.253
60679 48736.27607 398.524
60679 48826.62975 385.681
60679 48916.98343 372.857
60679 49007.33711 360.187
60679 49097.69079 347.808
60679 49188.04446 335.853
60679 49278.39814 324.452
60679 49368.75182 313.731
60679 49459.10550 303.809
60679 49549.45917 294.798
60679 49639.81285 286.800
60679 49730.16653 279.906
60679 49820.52021 274.197
60679 49910.87389 269.738
60679 50001.22756 266.580
60679 50091.58124 264.762
60679 50181.93492 264.303
60679 50272.28860 265.211
60679 50362.64227 267.473
60679 50452.99595 271.064
60679 50543.34963 275.941
60679 50633.70331 282.048
60679 50724.05699 289.313
60679 50814.41066 297.654
60679 50904.76434 306.975
60679 50995.11802 317.170
60679 51085.47170 328.126
60679 51175.82538 339.720
60679 51266.17905 351.824
60679 51356.53273 364.308
60679 51446.88641 377.036
60679 51537.24009 389.874
60679 51627.59376 402.687
60679 51717.94744 415.341
60679 51808.30112 427.706
60679 51898.65480 439.658
60679 51989.00848 451.074
60679 52079.36215 461.843
60679 52169.71583 471.858
60679 52260.06951 481.020
60679 52350.42319 489.242
60679 52440.77687 496.444
60679 52531.13054 502.557
60679 52621.48422 507.524
60679 52711.83790 511.298
60679 52802.19158 513.842
60679 52892.54525 515.133
60679 52982.89893 515.159
60679 53073.25261 513.920
60679 53163.60629 511.427
60679 53253.95997 507.704
60679 53344.31364 502.785
60679 53434.66732 496.717
60679 53525.02100 489.558
60679 53615.37468 481.376
60679 53705.72836 472.249
60679 53796.08203 462.266
60679 53886.43571 451.525
60679 53976.78939 440.132
60679 54067.14307 428.199
60679 54157.49674 415.848
60679 54247.85042 403.204
60679 54338.20410 390.397
60679 54428.55778 377.559
60679 54518.91146 364.828
60679 54609.26513 352.336
60679 54699.61881 340.220
60679 54789.97249 328.610
60679 54880.32617 317.635
60679 54970.67984 307.416
60679 55061.03352 298.066
60679 55151.38720 289.693
60679 55241.74088 282.391
60679 55332.09456 276.243
60679 55422.44823 271.322
60679 55512.80191 267.684
60679 55603.15559 265.370
60679 55693.50927 264.410
60679 55783.86295 264.813
60679 55874.21662 266.576
60679 55964.57030 269.678
60679 56054.92398 274.082
60679 56145.27766 279.739
60679 56235.63133 286.582
60679 56325.98501 294.532
60679 56416.33869 303.499
60679 56506.69237 313.381
60679 56597.04605 324.066
60679 56687.39972 335.436
60679 56777.75340 347.364
60679 56868.10708 359.720
60679 56958.46076 372.370
60679 57048.81444 385.179
60679 57139.16811 398.012
60679 57229.52179 410.735
60679 57319.87547 423.216
60679 57410.22915 435.327
60679 57500.58282 446.947
60679 57590.93650 457.960
60679 57681.29018 468.256
60679 57771.64386 477.735
60679 57861.99754 486.304
60679 57952.35121 493.882
60679 58042.70489 500.395
60679 58133.05857 505.782
60679 58223.41225 509.992
60679 58313.76592 512.985
60679 58404.11960 514.733
60679 58494.47328 515.220
60679 58584.82696 514.441
60679 58675.18064 512.403
60679 58765.53431 509.126
60679 58855.88799 504.641
60679 58946.24167 498.989
60679 59036.59535 492.224
60679 59126.94903 484.411
60679 59217.30270 475.624
60679 59307.65638 465.948
60679 59398.01006 455.478
60679 59488.36374 444.317
60679 59578.71741 432.574
60679 59669.07109 420.369
60679 59759.42477 407.824
60679 59849.77845 395.068
60679 59940.13213 382.233
60679 60030.48580 369.454
60679 60120.83948 356.866
60679 60211.19316 344.604
60679 60301.54684 332.800
60679 60391.90052 321.585
60679 60482.25419 311.082
60679 60572.60787 301.409
60679 60662.96155 292.673
60679 60753.31523 284.975
60679 60843.66890 278.403
60679 60934.02258 273.032
60679 61024.37626 268.923
60679 61114.72994 266.126
60679 61205.08362 264.671
60679 61295.43729 264.578
60679 61385.79097 265.845
60679 61476.14465 268.460
60679 61566.49833 272.390
60679 61656.85201 277.592
60679 61747.20568 284.005
60679 61837.55936 291.555
60679 61927.91304 300.156
60679 62018.26672 309.709
60679 62108.62039 320.109
60679 62198.97407 331.237
60679 62289.32775 342.971
60679 62379.68143 355.182
60679 62470.03511 367.737
60679 62560.38878 380.501
60679 62650.74246 393.340
60679 62741.09614 406.117
60679 62831.44982 418.700
60679 62921.80349 430.960
60679 63012.15717 442.772
60679 63102.51085 454.018
60679 63192.86453 464.587
60679 63283.21821 474.373
60679 63373.57188 483.283
60679 63463.92556 491.229
60679 63554.27924 498.135
60679 63644.63292 503.937
60679 63734.98660 508.578
60679 63825.34027 512.015
60679 63915.69395 514.217
60679 64006.04763 515.162
60679 64096.40131 514.841
60679 64186.75498 513.258
60679 64277.10866 510.427
60679 64367.46234 506.376
60679 64457.81602 501.142
60679 64548.16970 494.774
60679 64638.52337 487.334
60679 64728.87705 478.893
60679 64819.23073 469.531
60679 64909.58441 459.340
60679 64999.93809 448.420
60679 65090.29176 436.878
60679 65180.64544 424.829
60679 65270.99912 412.396
60679 65361.35280 399.705
60679 65451.70647 386.887
60679 65542.06015 374.075
60679 65632.41383 361.405
60679 65722.76751 349.012
60679 65813.12119 337.029
60679 65903.47486 325.588
60679 65993.82854 314.815
60679 66084.18222 304.829
60679 66174.53590 295.742
60679 66264.88957 287.658
60679 66355.24325 280.669
60679 66445.59693 274.855
60679 66535.95061 270.283
60679 66626.30429 267.007
60679 66716.65796 265.064
60679 66807.01164 264.476
60679 66897.36532 265.252
60679 66987.71900 267.381
60679 67078.07268 270.838
60679 67168.42635 275.584
60679 67258.78003 281.564
60679 67349.13371 288.708
60679 67439.48739 296.935
60679 67529.84106 306.151
60679 67620.19474 316.251
60679 67710.54842 327.124
60679 67800.90210 338.649
60679 67891.25578 350.697
60679 67981.60945 363.139
60679 68071.96313 375.841
60679 68162.31681 388.666
60679 68252.67049 401.480
60679 68343.02417 414.149
60679 68433.37784 426.542
60679 68523.73152 438.533
60679 68614.08520 450.002
60679 68704.43888 460.832
60679 68794.79255 470.918
60679 68885.14623 480.160
60679 68975.49991 488.469
60679 69065.85359 495.765
60679 69156.20727 501.977
60679 69246.56094 507.048
60679 69336.91462 510.929
60679 69427.26830 513.583
60679 69517.62198 514.986
60679 69607.97566 515.125
60679 69698.32933 513.999
60679 69788.68301 511.618
60679 69879.03669 508.004
60679 69969.39037 503.192
60679 70059.74404 497.228
60679 70150.09772 490.167
60679 70240.45140 482.078
60679 70330.80508 473.037
60679 70421.15876 463.134
60679 70511.51243 452.464
60679 70601.86611 441.132
60679 70692.21979 429.251
60679 70782.57347 416.941
60679 70872.92714 404.326
60679 70963.28082 391.537
60679 71053.63450 378.706
60679 71143.98818 365.967
60679 71234.34186 353.456
60679 71324.69553 341.308
60679 71415.04921 329.654
60679 71505.40289 318.623
60679 71595.75657 308.336
60679 71686.11025 298.909
60679 71776.46392 290.448
60679 71866.81760 283.050
60679 71957.17128 276.800
60679 72047.52496 271.769
60679 72137.87863 268.016
60679 72228.23231 265.584
60679 72318.58599 264.503
60679 72408.93967 264.784
