CIC_AEM_VERS = 3.0
CREATION_DATE  = 2026-07-17T02:16:57.670
ORIGINATOR     = CNES

META_START

COMMENT Earth orientation in inertial frame
COMMENT days (MJD), sec (UTC), q0 (real part), q1, q2, q3

OBJECT_NAME = EARTH
OBJECT_ID = EARTH

REF_FRAME_A = ICRF
REF_FRAME_B = ECF
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = FIRST

META_STOP

60676 81781.02044 0.753182 0.000786 0.000927 0.657811
60676 81871.37412 0.751011 0.000789 0.000924 0.660289
60676 81961.72779 0.748831 0.000792 0.000921 0.662759
60676 82052.08147 0.746644 0.000795 0.000919 0.665223
60676 82142.43515 0.744448 0.000798 0.000916 0.667679
60676 82232.78883 0.742245 0.000801 0.000913 0.670128
60676 82323.14251 0.740033 0.000804 0.000911 0.672569
60676 82413.49618 0.737813 0.000807 0.000908 0.675004
60676 82503.84986 0.735586 0.000810 0.000906 0.677431
60676 82594.20354 0.733350 0.000813 0.000903 0.679850
60676 82684.55722 0.731106 0.000816 0.000900 0.682262
60676 82774.91089 0.728855 0.000819 0.000897 0.684667
60676 82865.26457 0.726595 0.000822 0.000895 0.687065
60676 82955.61825 0.724328 0.000825 0.000892 0.689454
60676 83045.97193 0.722053 0.000828 0.000889 0.691837
60676 83136.32561 0.719770 0.000831 0.000887 0.694212
60676 83226.67928 0.717479 0.000834 0.000884 0.696579
60676 83317.03296 0.715180 0.000837 0.000881 0.698939
60676 83407.38664 0.712874 0.000840 0.000878 0.701291
60676 83497.74032 0.710560 0.000843 0.000876 0.703636
60676 83588.09399 0.708238 0.000846 0.000873 0.705973
60676 83678.44767 0.705908 0.000848 0.000870 0.708302
60676 83768.80135 0.703571 0.000851 0.000867 0.710624
60676 83859.15503 0.701226 0.000854 0.000864 0.712938
60676 83949.50871 0.698874 0.000857 0.000862 0.715244
60676 84039.86238 0.696514 0.000860 0.000859 0.717543
60676 84130.21606 0.694146 0.000863 0.000856 0.719833
60676 84220.56974 0.691771 0.000865 0.000853 0.722116
60676 84310.92342 0.689388 0.000868 0.000850 0.724391
60676 84401.27710 0.686998 0.000871 0.000847 0.726658
60676 84491.63077 0.684600 0.000874 0.000844 0.728918
60676 84581.98445 0.682195 0.000877 0.000842 0.731169
60676 84672.33813 0.679783 0.000879 0.000839 0.733412
60676 84762.69181 0.677363 0.000882 0.000836 0.735648
60676 84853.04548 0.674936 0.000885 0.000833 0.737875
60676 84943.39916 0.672502 0.000888 0.000830 0.740095
60676 85033.75284 0.670060 0.000890 0.000827 0.742306
60676 85124.10652 0.667611 0.000893 0.000824 0.744509
60676 85214.46020 0.665154 0.000896 0.000821 0.746705
60676 85304.81387 0.662691 0.000898 0.000818 0.748892
60676 85395.16755 0.660220 0.000901 0.000815 0.751071
60676 85485.52123 0.657742 0.000904 0.000812 0.753242
60676 85575.87491 0.655257 0.000907 0.000809 0.755405
60676 85666.22859 0.652765 0.000909 0.000806 0.757559
60676 85756.58226 0.650266 0.000912 0.000803 0.759706
60676 85846.93594 0.647760 0.000914 0.000800 0.761844
60676 85937.28962 0.645247 0.000917 0.000797 0.763973
60676 86027.64330 0.642726 0.000920 0.000794 0.766095
60676 86117.99697 0.640199 0.000922 0.000791 0.768208
60676 86208.35065 0.637665 0.000925 0.000788 0.770313
60676 86298.70433 0.635124 0.000928 0.000785 0.772410
60676 86389.05801 0.632576 0.000930 0.000782 0.774498
60677 79.41169 0.630021 0.000933 0.000779 0.776577
60677 169.76536 0.627459 0.000935 0.000776 0.778649
60677 260.11904 0.624890 0.000938 0.000773 0.780712
60677 350.47272 0.622315 0.000940 0.000770 0.782766
60677 440.82640 0.619733 0.000943 0.000767 0.784812
60677 531.18007 0.617144 0.000945 0.000763 0.786849
60677 621.53375 0.614549 0.000948 0.000760 0.788878
60677 711.88743 0.611947 0.000950 0.000757 0.790898
60677 802.24111 0.609338 0.000953 0.000754 0.792910
60677 892.59479 0.606722 0.000955 0.000751 0.794913
60677 982.94846 0.604100 0.000958 0.000748 0.796907
60677 1073.30214 0.601472 0.000960 0.000745 0.798893
60677 1163.65582 0.598837 0.000963 0.000741 0.800870
60677 1254.00950 0.596195 0.000965 0.000738 0.802839
60677 1344.36318 0.593547 0.000968 0.000735 0.804798
60677 1434.71685 0.590893 0.000970 0.000732 0.806749
60677 1525.07053 0.588232 0.000972 0.000729 0.808692
60677 1615.42421 0.585564 0.000975 0.000726 0.810625
60677 1705.77789 0.582891 0.000977 0.000722 0.812550
60677 1796.13156 0.580211 0.000980 0.000719 0.814466
60677 1886.48524 0.577524 0.000982 0.000716 0.816373
60677 1976.83892 0.574832 0.000984 0.000713 0.818271
60677 2067.19260 0.572133 0.000987 0.000709 0.820160
60677 2157.54628 0.569428 0.000989 0.000706 0.822040
60677 2247.89995 0.566717 0.000991 0.000703 0.823912
60677 2338.25363 0.564000 0.000994 0.000700 0.825774
60677 2428.60731 0.561276 0.000996 0.000696 0.827628
60677 2518.96099 0.558547 0.000998 0.000693 0.829472
60677 2609.31467 0.555811 0.001000 0.000690 0.831308
60677 2699.66834 0.553069 0.001003 0.000686 0.833134
60677 2790.02202 0.550322 0.001005 0.000683 0.834952
60677 2880.37570 0.547568 0.001007 0.000680 0.836760
60677 2970.72938 0.544809 0.001009 0.000677 0.838560
60677 3061.08305 0.542043 0.001012 0.000673 0.840350
60677 3151.43673 0.539272 0.001014 0.000670 0.842131
60677 3241.79041 0.536495 0.001016 0.000666 0.843903
60677 3332.14409 0.533712 0.001018 0.000663 0.845666
60677 3422.49777 0.530923 0.001020 0.000660 0.847419
60677 3512.85144 0.528128 0.001023 0.000656 0.849164
60677 3603.20512 0.525328 0.001025 0.000653 0.850899
60677 3693.55880 0.522522 0.001027 0.000650 0.852625
60677 3783.91248 0.519710 0.001029 0.000646 0.854342
60677 3874.26616 0.516893 0.001031 0.000643 0.856049
60677 3964.61983 0.514070 0.001033 0.000639 0.857747
60677 4054.97351 0.511242 0.001035 0.000636 0.859436
60677 4145.32719 0.508407 0.001038 0.000633 0.861116
60677 4235.68087 0.505568 0.001040 0.000629 0.862786
60677 4326.03454 0.502723 0.001042 0.000626 0.864447
60677 4416.38822 0.499872 0.001044 0.000622 0.866098
60677 4506.74190 0.497016 0.001046 0.000619 0.867740
60677 4597.09558 0.494155 0.001048 0.000615 0.869373
60677 4687.44926 0.491288 0.001050 0.000612 0.870996
60677 4777.80293 0.488416 0.001052 0.000609 0.872610
60677 4868.15661 0.485539 0.001054 0.000605 0.874214
60677 4958.51029 0.482656 0.001056 0.000602 0.875809
60677 5048.86397 0.479769 0.001058 0.000598 0.877394
60677 5139.21764 0.476876 0.001060 0.000595 0.878970
60677 5229.57132 0.473977 0.001062 0.000591 0.880536
60677 5319.92500 0.471074 0.001064 0.000588 0.882093
60677 5410.27868 0.468166 0.001066 0.000584 0.883640
60677 5500.63236 0.465252 0.001067 0.000581 0.885177
60677 5590.98603 0.462333 0.001069 0.000577 0.886705
60677 5681.33971 0.459410 0.001071 0.000574 0.888224
60677 5771.69339 0.456481 0.001073 0.000570 0.889732
60677 5862.04707 0.453548 0.001075 0.000567 0.891231
60677 5952.40075 0.450609 0.001077 0.000563 0.892721
60677 6042.75442 0.447666 0.001079 0.000559 0.894200
60677 6133.10810 0.444718 0.001081 0.000556 0.895670
60677 6223.46178 0.441764 0.001082 0.000552 0.897130
60677 6313.81546 0.438807 0.001084 0.000549 0.898581
60677 6404.16913 0.435844 0.001086 0.000545 0.900021
60677 6494.52281 0.432877 0.001088 0.000542 0.901452
60677 6584.87649 0.429905 0.001090 0.000538 0.902873
60677 6675.23017 0.426928 0.001091 0.000534 0.904285
60677 6765.58385 0.423947 0.001093 0.000531 0.905686
60677 6855.93752 0.420961 0.001095 0.000527 0.907078
60677 6946.29120 0.417970 0.001097 0.000524 0.908460
60677 7036.64488 0.414975 0.001098 0.000520 0.909832
60677 7126.99856 0.411976 0.001100 0.000516 0.911194
60677 7217.35224 0.408972 0.001102 0.000513 0.912546
60677 7307.70591 0.405963 0.001103 0.000509 0.913889
60677 7398.05959 0.402950 0.001105 0.000505 0.915221
60677 7488.41327 0.399933 0.001107 0.000502 0.916544
60677 7578.76695 0.396911 0.001108 0.000498 0.917856
60677 7669.12062 0.393885 0.001110 0.000495 0.919159
60677 7759.47430 0.390855 0.001112 0.000491 0.920451
60677 7849.82798 0.387821 0.001113 0.000487 0.921734
60677 7940.18166 0.384782 0.001115 0.000484 0.923007
60677 8030.53534 0.381740 0.001116 0.000480 0.924269
60677 8120.88901 0.378693 0.001118 0.000476 0.925522
60677 8211.24269 0.375642 0.001120 0.000473 0.926764
60677 8301.59637 0.372586 0.001121 0.000469 0.927997
60677 8391.95005 0.369527 0.001123 0.000465 0.929219
60677 8482.30372 0.366464 0.001124 0.000461 0.930431
60677 8572.65740 0.363397 0.001126 0.000458 0.931634
60677 8663.01108 0.360326 0.001127 0.000454 0.932826
60677 8753.36476 0.357251 0.001129 0.000450 0.934008
60677 8843.71844 0.354172 0.001130 0.000447 0.935180
60677 8934.07211 0.351089 0.001132 0.000443 0.936341
60677 9024.42579 0.348003 0.001133 0.000439 0.937493
60677 9114.77947 0.344912 0.001135 0.000435 0.938634
60677 9205.13315 0.341818 0.001136 0.000432 0.939765
60677 9295.48683 0.338721 0.001137 0.000428 0.940886
60677 9385.84050 0.335619 0.001139 0.000424 0.941997
60677 9476.19418 0.332514 0.001140 0.000420 0.943097
60677 9566.54786 0.329405 0.001142 0.000417 0.944188
60677 9656.90154 0.326293 0.001143 0.000413 0.945268
60677 9747.25521 0.323177 0.001144 0.000409 0.946338
60677 9837.60889 0.320058 0.001146 0.000405 0.947397
60677 9927.96257 0.316935 0.001147 0.000402 0.948446
60677 10018.31625 0.313809 0.001148 0.000398 0.949485
60677 10108.66993 0.310679 0.001150 0.000394 0.950514
60677 10199.02360 0.307546 0.001151 0.000390 0.951532
60677 10289.37728 0.304410 0.001152 0.000386 0.952540
60677 10379.73096 0.301270 0.001153 0.000383 0.953538
60677 10470.08464 0.298127 0.001155 0.000379 0.954525
60677 10560.43832 0.294981 0.001156 0.000375 0.955502
60677 10650.79199 0.291832 0.001157 0.000371 0.956469
60677 10741.14567 0.288679 0.001158 0.000367 0.957425
60677 10831.49935 0.285524 0.001160 0.000364 0.958371
60677 10921.85303 0.282365 0.001161 0.000360 0.959306
60677 11012.20670 0.279203 0.001162 0.000356 0.960231
60677 11102.56038 0.276038 0.001163 0.000352 0.961146
60677 11192.91406 0.272871 0.001164 0.000348 0.962050
60677 11283.26774 0.269700 0.001165 0.000344 0.962944
60677 11373.62142 0.266526 0.001167 0.000341 0.963827
60677 11463.97509 0.263349 0.001168 0.000337 0.964700
60677 11554.32877 0.260170 0.001169 0.000333 0.965562
60677 11644.68245 0.256988 0.001170 0.000329 0.966414
60677 11735.03613 0.253803 0.001171 0.000325 0.967255
60677 11825.38981 0.250615 0.001172 0.000321 0.968086
60677 11915.74348 0.247424 0.001173 0.000317 0.968907
60677 12006.09716 0.244231 0.001174 0.000314 0.969716
60677 12096.45084 0.241035 0.001175 0.000310 0.970516
60677 12186.80452 0.237836 0.001176 0.000306 0.971304
60677 12277.15819 0.234635 0.001177 0.000302 0.972083
60677 12367.51187 0.231432 0.001178 0.000298 0.972850
60677 12457.86555 0.228226 0.001179 0.000294 0.973608
60677 12548.21923 0.225017 0.001180 0.000290 0.974354
60677 12638.57291 0.221806 0.001181 0.000286 0.975090
60677 12728.92658 0.218592 0.001182 0.000283 0.975816
60677 12819.28026 0.215377 0.001183 0.000279 0.976530
60677 12909.63394 0.212158 0.001184 0.000275 0.977235
60677 12999.98762 0.208938 0.001185 0.000271 0.977928
60677 13090.34129 0.205715 0.001186 0.000267 0.978611
60677 13180.69497 0.202490 0.001186 0.000263 0.979284
60677 13271.04865 0.199263 0.001187 0.000259 0.979945
60677 13361.40233 0.196034 0.001188 0.000255 0.980596
60677 13451.75601 0.192802 0.001189 0.000251 0.981237
60677 13542.10968 0.189568 0.001190 0.000247 0.981867
60677 13632.46336 0.186333 0.001191 0.000243 0.982486
60677 13722.81704 0.183095 0.001191 0.000240 0.983094
60677 13813.17072 0.179856 0.001192 0.000236 0.983692
60677 13903.52440 0.176614 0.001193 0.000232 0.984279
60677 13993.87807 0.173370 0.001194 0.000228 0.984856
60677 14084.23175 0.170125 0.001194 0.000224 0.985422
60677 14174.58543 0.166878 0.001195 0.000220 0.985977
60677 14264.93911 0.163629 0.001196 0.000216 0.986521
60677 14355.29278 0.160378 0.001197 0.000212 0.987055
60677 14445.64646 0.157125 0.001197 0.000208 0.987578
60677 14536.00014 0.153871 0.001198 0.000204 0.988090
60677 14626.35382 0.150615 0.001199 0.000200 0.988592
60677 14716.70750 0.147358 0.001199 0.000196 0.989083
60677 14807.06117 0.144098 0.001200 0.000192 0.989563
60677 14897.41485 0.140838 0.001201 0.000188 0.990032
60677 14987.76853 0.137575 0.001201 0.000184 0.990491
60677 15078.12221 0.134312 0.001202 0.000180 0.990938
60677 15168.47589 0.131046 0.001202 0.000176 0.991375
60677 15258.82956 0.127780 0.001203 0.000172 0.991802
60677 15349.18324 0.124512 0.001203 0.000169 0.992217
60677 15439.53692 0.121242 0.001204 0.000165 0.992622
60677 15529.89060 0.117972 0.001205 0.000161 0.993016
60677 15620.24427 0.114700 0.001205 0.000157 0.993399
60677 15710.59795 0.111426 0.001206 0.000153 0.993772
60677 15800.95163 0.108152 0.001206 0.000149 0.994134
60677 15891.30531 0.104876 0.001207 0.000145 0.994485
60677 15981.65899 0.101600 0.001207 0.000141 0.994825
60677 16072.01266 0.098322 0.001208 0.000137 0.995154
60677 16162.36634 0.095043 0.001208 0.000133 0.995472
60677 16252.72002 0.091763 0.001208 0.000129 0.995780
60677 16343.07370 0.088482 0.001209 0.000125 0.996077
60677 16433.42737 0.085200 0.001209 0.000121 0.996363
60677 16523.78105 0.081917 0.001210 0.000117 0.996638
60677 16614.13473 0.078634 0.001210 0.000113 0.996903
60677 16704.48841 0.075349 0.001210 0.000109 0.997156
60677 16794.84209 0.072064 0.001211 0.000105 0.997399
60677 16885.19576 0.068778 0.001211 0.000101 0.997631
60677 16975.54944 0.065491 0.001211 0.000097 0.997852
60677 17065.90312 0.062203 0.001212 0.000093 0.998063
60677 17156.25680 0.058915 0.001212 0.000089 0.998262
60677 17246.61048 0.055626 0.001212 0.000085 0.998451
60677 17336.96415 0.052336 0.001213 0.000081 0.998629
60677 17427.31783 0.049046 0.001213 0.000077 0.998796
60677 17517.67151 0.045755 0.001213 0.000073 0.998952
60677 17608.02519 0.042464 0.001213 0.000069 0.999097
60677 17698.37886 0.039173 0.001213 0.000065 0.999232
60677 17788.73254 0.035881 0.001214 0.000061 0.999355
60677 17879.08622 0.032588 0.001214 0.000057 0.999468
60677 17969.43990 0.029296 0.001214 0.000053 0.999570
60677 18059.79358 0.026002 0.001214 0.000049 0.999661
60677 18150.14725 0.022709 0.001214 0.000045 0.999741
60677 18240.50093 0.019415 0.001215 0.000041 0.999811
60677 18330.85461 0.016122 0.001215 0.000037 0.999869
60677 18421.20829 0.012828 0.001215 0.000033 0.999917
60677 18511.56197 0.009534 0.001215 0.000029 0.999954
60677 18601.91564 0.006239 0.001215 0.000025 0.999980
60677 18692.26932 0.002945 0.001215 0.000021 0.999995
60677 18782.62300 -0.000349 0.001215 0.000017 0.999999
60677 18872.97668 -0.003644 0.001215 0.000013 0.999993
60677 18963.33035 -0.006938 0.001215 0.000009 0.999975
60677 19053.68403 -0.010232 0.001215 0.000005 0.999947
60677 19144.03771 -0.013526 0.001215 0.000001 0.999908
60677 19234.39139 -0.016820 0.001215 -0.000003 0.999858
60677 19324.74507 -0.020114 0.001215 -0.000007 0.999797
60677 19415.09874 -0.023408 0.001215 -0.000011 0.999725
60677 19505.45242 -0.026701 0.001215 -0.000015 0.999643
60677 19595.80610 -0.029994 0.001215 -0.000019 0.999549
60677 19686.15978 -0.033287 0.001215 -0.000023 0.999445
60677 19776.51346 -0.036579 0.001215 -0.000027 0.999330
60677 19866.86713 -0.039871 0.001215 -0.000031 0.999204
60677 19957.22081 -0.043162 0.001215 -0.000035 0.999067
60677 20047.57449 -0.046453 0.001215 -0.000039 0.998920
60677 20137.92817 -0.049744 0.001214 -0.000043 0.998761
60677 20228.28184 -0.053034 0.001214 -0.000047 0.998592
60677 20318.63552 -0.056323 0.001214 -0.000051 0.998412
60677 20408.98920 -0.059612 0.001214 -0.000055 0.998221
60677 20499.34288 -0.062900 0.001214 -0.000059 0.998019
60677 20589.69656 -0.066188 0.001214 -0.000063 0.997806
60677 20680.05023 -0.069475 0.001213 -0.000067 0.997583
60677 20770.40391 -0.072761 0.001213 -0.000071 0.997349
60677 20860.75759 -0.076046 0.001213 -0.000075 0.997104
60677 20951.11127 -0.079330 0.001213 -0.000079 0.996848
60677 21041.46494 -0.082614 0.001212 -0.000083 0.996581
60677 21131.81862 -0.085896 0.001212 -0.000087 0.996303
60677 21222.17230 -0.089178 0.001212 -0.000091 0.996015
60677 21312.52598 -0.092459 0.001212 -0.000095 0.995716
60677 21402.87966 -0.095739 0.001211 -0.000099 0.995406
60677 21493.23333 -0.099017 0.001211 -0.000103 0.995085
60677 21583.58701 -0.102295 0.001211 -0.000107 0.994753
60677 21673.94069 -0.105571 0.001210 -0.000111 0.994411
60677 21764.29437 -0.108847 0.001210 -0.000115 0.994058
60677 21854.64805 -0.112121 0.001209 -0.000119 0.993694
60677 21945.00172 -0.115394 0.001209 -0.000123 0.993319
60677 22035.35540 -0.118665 0.001209 -0.000127 0.992934
60677 22125.70908 -0.121936 0.001208 -0.000131 0.992537
60677 22216.06276 -0.125205 0.001208 -0.000135 0.992130
60677 22306.41643 -0.128473 0.001207 -0.000139 0.991712
60677 22396.77011 -0.131739 0.001207 -0.000143 0.991284
60677 22487.12379 -0.135004 0.001206 -0.000147 0.990844
60677 22577.47747 -0.138267 0.001206 -0.000151 0.990394
60677 22667.83115 -0.141529 0.001205 -0.000155 0.989933
60677 22758.18482 -0.144790 0.001205 -0.000159 0.989462
60677 22848.53850 -0.148049 0.001204 -0.000163 0.988979
60677 22938.89218 -0.151306 0.001204 -0.000167 0.988486
60677 23029.24586 -0.154561 0.001203 -0.000171 0.987982
60677 23119.59954 -0.157815 0.001203 -0.000175 0.987468
60677 23209.95321 -0.161068 0.001202 -0.000179 0.986943
60677 23300.30689 -0.164318 0.001201 -0.000183 0.986407
60677 23390.66057 -0.167567 0.001201 -0.000186 0.985860
60677 23481.01425 -0.170814 0.001200 -0.000190 0.985303
60677 23571.36792 -0.174059 0.001200 -0.000194 0.984735
60677 23661.72160 -0.177302 0.001199 -0.000198 0.984156
60677 23752.07528 -0.180543 0.001198 -0.000202 0.983566
60677 23842.42896 -0.183782 0.001198 -0.000206 0.982966
60677 23932.78264 -0.187019 0.001197 -0.000210 0.982355
60677 24023.13631 -0.190254 0.001196 -0.000214 0.981734
60677 24113.48999 -0.193488 0.001196 -0.000218 0.981102
60677 24203.84367 -0.196719 0.001195 -0.000222 0.980459
60677 24294.19735 -0.199948 0.001194 -0.000226 0.979806
60677 24384.55102 -0.203174 0.001193 -0.000230 0.979142
60677 24474.90470 -0.206399 0.001193 -0.000234 0.978467
60677 24565.25838 -0.209621 0.001192 -0.000238 0.977782
60677 24655.61206 -0.212841 0.001191 -0.000242 0.977086
60677 24745.96574 -0.216059 0.001190 -0.000246 0.976380
60677 24836.31941 -0.219274 0.001189 -0.000250 0.975663
60677 24926.67309 -0.222487 0.001189 -0.000253 0.974935
60677 25017.02677 -0.225698 0.001188 -0.000257 0.974197
60677 25107.38045 -0.228906 0.001187 -0.000261 0.973448
60677 25197.73413 -0.232111 0.001186 -0.000265 0.972688
60677 25288.08780 -0.235315 0.001185 -0.000269 0.971919
60677 25378.44148 -0.238515 0.001184 -0.000273 0.971138
60677 25468.79516 -0.241713 0.001183 -0.000277 0.970347
60677 25559.14884 -0.244908 0.001182 -0.000281 0.969545
60677 25649.50251 -0.248101 0.001181 -0.000285 0.968733
60677 25739.85619 -0.251291 0.001180 -0.000289 0.967911
60677 25830.20987 -0.254478 0.001180 -0.000292 0.967078
60677 25920.56355 -0.257663 0.001179 -0.000296 0.966234
60677 26010.91723 -0.260845 0.001178 -0.000300 0.965380
60677 26101.27090 -0.264023 0.001177 -0.000304 0.964516
60677 26191.62458 -0.267199 0.001176 -0.000308 0.963640
60677 26281.97826 -0.270373 0.001175 -0.000312 0.962755
60677 26372.33194 -0.273543 0.001174 -0.000316 0.961859
60677 26462.68562 -0.276710 0.001172 -0.000320 0.960953
60677 26553.03929 -0.279874 0.001171 -0.000323 0.960036
60677 26643.39297 -0.283035 0.001170 -0.000327 0.959109
60677 26733.74665 -0.286193 0.001169 -0.000331 0.958171
60677 26824.10033 -0.289348 0.001168 -0.000335 0.957223
60677 26914.45400 -0.292500 0.001167 -0.000339 0.956265
60677 27004.80768 -0.295649 0.001166 -0.000343 0.955296
60677 27095.16136 -0.298794 0.001165 -0.000346 0.954317
60677 27185.51504 -0.301937 0.001164 -0.000350 0.953327
60677 27275.86872 -0.305076 0.001162 -0.000354 0.952327
60677 27366.22239 -0.308211 0.001161 -0.000358 0.951317
60677 27456.57607 -0.311343 0.001160 -0.000362 0.950297
60677 27546.92975 -0.314472 0.001159 -0.000366 0.949266
60677 27637.28343 -0.317598 0.001158 -0.000369 0.948225
60677 27727.63711 -0.320720 0.001157 -0.000373 0.947173
60677 27817.99078 -0.323839 0.001155 -0.000377 0.946112
60677 27908.34446 -0.326954 0.001154 -0.000381 0.945040
60677 27998.69814 -0.330065 0.001153 -0.000385 0.943957
60677 28089.05182 -0.333173 0.001151 -0.000388 0.942865
60677 28179.40549 -0.336277 0.001150 -0.000392 0.941762
60677 28269.75917 -0.339378 0.001149 -0.000396 0.940649
60677 28360.11285 -0.342475 0.001148 -0.000400 0.939526
60677 28450.46653 -0.345568 0.001146 -0.000404 0.938393
60677 28540.82021 -0.348658 0.001145 -0.000407 0.937249
60677 28631.17388 -0.351743 0.001144 -0.000411 0.936096
60677 28721.52756 -0.354825 0.001142 -0.000415 0.934932
60677 28811.88124 -0.357903 0.001141 -0.000419 0.933758
60677 28902.23492 -0.360978 0.001139 -0.000422 0.932574
60677 28992.58859 -0.364048 0.001138 -0.000426 0.931379
60677 29082.94227 -0.367114 0.001137 -0.000430 0.930175
60677 29173.29595 -0.370176 0.001135 -0.000434 0.928961
60677 29263.64963 -0.373235 0.001134 -0.000437 0.927736
60677 29354.00331 -0.376289 0.001132 -0.000441 0.926502
60677 29444.35698 -0.379339 0.001131 -0.000445 0.925257
60677 29534.71066 -0.382385 0.001129 -0.000449 0.924002
60677 29625.06434 -0.385427 0.001128 -0.000452 0.922737
60677 29715.41802 -0.388465 0.001126 -0.000456 0.921463
60677 29805.77170 -0.391498 0.001125 -0.000460 0.920178
60677 29896.12537 -0.394528 0.001123 -0.000463 0.918883
60677 29986.47905 -0.397553 0.001122 -0.000467 0.917579
60677 30076.83273 -0.400573 0.001120 -0.000471 0.916264
60677 30167.18641 -0.403590 0.001119 -0.000475 0.914939
60677 30257.54008 -0.406602 0.001117 -0.000478 0.913605
60677 30347.89376 -0.409609 0.001116 -0.000482 0.912260
60677 30438.24744 -0.412612 0.001114 -0.000486 0.910906
60677 30528.60112 -0.415611 0.001112 -0.000489 0.909542
