CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.712
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), orbit number

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = ORBIT_NUMBER
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60677 21312.52598 12
60677 21402.87966 12
60677 21493.23333 12
60677 21583.58701 12
60677 21673.94069 12
60677 21764.29437 12
60677 21854.64805 12
60677 21945.00172 12
60677 22035.35540 12
60677 22125.70908 12
60677 22216.06276 12
60677 22306.41643 12
60677 22396.77011 12
60677 22487.12379 12
60677 22577.47747 12
60677 22667.83115 12
60677 22758.18482 12
60677 22848.53850 12
60677 22938.89218 13
60677 23029.24586 13
60677 23119.59954 13
60677 23209.95321 13
60677 23300.30689 13
60677 23390.66057 13
60677 23481.01425 13
60677 23571.36792 13
60677 23661.72160 13
60677 23752.07528 13
60677 23842.42896 13
60677 23932.78264 13
60677 24023.13631 13
60677 24113.48999 13
60677 24203.84367 13
60677 24294.19735 13
60677 24384.55102 13
60677 24474.90470 13
60677 24565.25838 13
60677 24655.61206 13
60677 24745.96574 13
60677 24836.31941 13
60677 24926.67309 13
60677 25017.02677 13
60677 25107.38045 13
60677 25197.73413 13
60677 25288.08780 13
60677 25378.44148 13
60677 25468.79516 13
60677 25559.14884 13
60677 25649.50251 13
60677 25739.85619 13
60677 25830.20987 13
60677 25920.56355 13
60677 26010.91723 13
60677 26101.27090 13
60677 26191.62458 13
60677 26281.97826 13
60677 26372.33194 13
60677 26462.68562 13
60677 26553.03929 13
60677 26643.39297 13
60677 26733.74665 13
60677 26824.10033 13
60677 26914.45400 13
60677 27004.80768 13
60677 27095.16136 13
60677 27185.51504 13
60677 27275.86872 13
60677 27366.22239 13
60677 27456.57607 13
60677 27546.92975 13
60677 27637.28343 13
60677 27727.63711 13
60677 27817.99078 13
60677 27908.34446 13
60677 27998.69814 13
60677 28089.05182 13
60677 28179.40549 13
60677 28269.75917 13
60677 28360.11285 13
60677 28450.46653 13
60677 28540.82021 14
60677 28631.17388 14
60677 28721.52756 14
60677 28811.88124 14
60677 28902.23492 14
60677 28992.58859 14
60677 29082.94227 14
60677 29173.29595 14
60677 29263.64963 14
60677 29354.00331 14
60677 29444.35698 14
60677 29534.71066 14
60677 29625.06434 14
60677 29715.41802 14
60677 29805.77170 14
60677 29896.12537 14
60677 29986.47905 14
60677 30076.83273 14
60677 30167.18641 14
60677 30257.54008 14
60677 30347.89376 14
60677 30438.24744 14
60677 30528.60112 14
60677 30618.95480 14
60677 30709.30847 14
60677 30799.66215 14
60677 30890.01583 14
60677 30980.36951 14
60677 31070.72319 14
60677 31161.07686 14
60677 31251.43054 14
60677 31341.78422 14
60677 31432.13790 14
60677 31522.49157 14
60677 31612.84525 14
60677 31703.19893 14
60677 31793.55261 14
60677 31883.90629 14
60677 31974.25996 14
60677 32064.61364 14
60677 32154.96732 14
60677 32245.32100 14
60677 32335.67467 14
60677 32426.02835 14
60677 32516.38203 14
60677 32606.73571 14
60677 32697.08939 14
60677 32787.44306 14
60677 32877.79674 14
60677 32968.15042 14
60677 33058.50410 14
60677 33148.85778 14
60677 33239.21145 14
60677 33329.56513 14
60677 33419.91881 14
60677 33510.27249 14
60677 33600.62616 14
60677 33690.97984 14
60677 33781.33352 14
60677 33871.68720 14
60677 33962.04088 14
60677 34052.39455 15
60677 34142.74823 15
60677 34233.10191 15
60677 34323.45559 15
60677 34413.80927 15
60677 34504.16294 15
60677 34594.51662 15
60677 34684.87030 15
60677 34775.22398 15
60677 34865.57765 15
60677 34955.93133 15
60677 35046.28501 15
60677 35136.63869 15
60677 35226.99237 15
60677 35317.34604 15
60677 35407.69972 15
60677 35498.05340 15
60677 35588.40708 15
60677 35678.76076 15
60677 35769.11443 15
60677 35859.46811 15
60677 35949.82179 15
60677 36040.17547 15
60677 36130.52914 15
60677 36220.88282 15
60677 36311.23650 15
60677 36401.59018 15
60677 36491.94386 15
60677 36582.29753 15
60677 36672.65121 15
60677 36763.00489 15
60677 36853.35857 15
60677 36943.71224 15
60677 37034.06592 15
60677 37124.41960 15
60677 37214.77328 15
60677 37305.12696 15
60677 37395.48063 15
60677 37485.83431 15
60677 37576.18799 15
60677 37666.54167 15
60677 37756.89535 15
60677 37847.24902 15
60677 37937.60270 15
60677 38027.95638 15
60677 38118.31006 15
60677 38208.66373 15
60677 38299.01741 15
60677 38389.37109 15
60677 38479.72477 15
60677 38570.07845 15
60677 38660.43212 15
60677 38750.78580 15
60677 38841.13948 15
60677 38931.49316 15
60677 39021.84684 15
60677 39112.20051 15
60677 39202.55419 15
60677 39292.90787 15
60677 39383.26155 15
60677 39473.61522 15
60677 39563.96890 16
60677 39654.32258 16
60677 39744.67626 16
60677 39835.02994 16
60677 39925.38361 16
60677 40015.73729 16
60677 40106.09097 16
60677 40196.44465 16
60677 40286.79832 16
60677 40377.15200 16
60677 40467.50568 16
60677 40557.85936 16
60677 40648.21304 16
60677 40738.56671 16
60677 40828.92039 16
60677 40919.27407 16
60677 41009.62775 16
60677 41099.98143 16
60677 41190.33510 16
60677 41280.68878 16
60677 41371.04246 16
60677 41461.39614 16
60677 41551.74981 16
60677 41642.10349 16
60677 41732.45717 16
60677 41822.81085 16
60677 41913.16453 16
60677 42003.51820 16
60677 42093.87188 16
60677 42184.22556 16
60677 42274.57924 16
60677 42364.93292 16
60677 42455.28659 16
60677 42545.64027 16
60677 42635.99395 16
60677 42726.34763 16
60677 42816.70130 16
60677 42907.05498 16
60677 42997.40866 16
60677 43087.76234 16
60677 43178.11602 16
60677 43268.46969 16
60677 43358.82337 16
60677 43449.17705 16
60677 43539.53073 16
60677 43629.88441 16
60677 43720.23808 16
60677 43810.59176 16
60677 43900.94544 16
60677 43991.29912 16
60677 44081.65279 16
60677 44172.00647 16
60677 44262.36015 16
60677 44352.71383 16
60677 44443.06751 16
60677 44533.42118 16
60677 44623.77486 16
60677 44714.12854 16
60677 44804.48222 16
60677 44894.83589 16
60677 44985.18957 16
60677 45075.54325 17
60677 45165.89693 17
60677 45256.25061 17
60677 45346.60428 17
60677 45436.95796 17
60677 45527.31164 17
60677 45617.66532 17
60677 45708.01900 17
60677 45798.37267 17
60677 45888.72635 17
60677 45979.08003 17
60677 46069.43371 17
60677 46159.78738 17
60677 46250.14106 17
60677 46340.49474 17
60677 46430.84842 17
60677 46521.20210 17
60677 46611.55577 17
60677 46701.90945 17
60677 46792.26313 17
60677 46882.61681 17
60677 46972.97049 17
60677 47063.32416 17
60677 47153.67784 17
60677 47244.03152 17
60677 47334.38520 17
60677 47424.73887 17
60677 47515.09255 17
60677 47605.44623 17
60677 47695.79991 17
60677 47786.15359 17
60677 47876.50726 17
60677 47966.86094 17
60677 48057.21462 17
60677 48147.56830 17
60677 48237.92197 17
60677 48328.27565 17
60677 48418.62933 17
60677 48508.98301 17
60677 48599.33669 17
60677 48689.69036 17
60677 48780.04404 17
60677 48870.39772 17
60677 48960.75140 17
60677 49051.10508 17
60677 49141.45875 17
60677 49231.81243 17
60677 49322.16611 17
60677 49412.51979 17
60677 49502.87346 17
60677 49593.22714 17
60677 49683.58082 17
60677 49773.93450 17
60677 49864.28818 17
60677 49954.64185 17
60677 50044.99553 17
60677 50135.34921 17
60677 50225.70289 17
60677 50316.05657 17
60677 50406.41024 17
60677 50496.76392 17
60677 50587.11760 18
60677 50677.47128 18
60677 50767.82495 18
60677 50858.17863 18
60677 50948.53231 18
60677 51038.88599 18
60677 51129.23967 18
60677 51219.59334 18
60677 51309.94702 18
60677 51400.30070 18
60677 51490.65438 18
60677 51581.00806 18
60677 51671.36173 18
60677 51761.71541 18
60677 51852.06909 18
60677 51942.42277 18
60677 52032.77644 18
60677 52123.13012 18
60677 52213.48380 18
60677 52303.83748 18
60677 52394.19116 18
60677 52484.54483 18
60677 52574.89851 18
60677 52665.25219 18
60677 52755.60587 18
60677 52845.95954 18
60677 52936.31322 18
60677 53026.66690 18
60677 53117.02058 18
60677 53207.37426 18
60677 53297.72793 18
60677 53388.08161 18
60677 53478.43529 18
60677 53568.78897 18
60677 53659.14265 18
60677 53749.49632 18
60677 53839.85000 18
60677 53930.20368 18
60677 54020.55736 18
60677 54110.91103 18
60677 54201.26471 18
60677 54291.61839 18
60677 54381.97207 18
60677 54472.32575 18
60677 54562.67942 18
60677 54653.03310 18
60677 54743.38678 18
60677 54833.74046 18
60677 54924.09414 18
60677 55014.44781 18
60677 55104.80149 18
60677 55195.15517 18
60677 55285.50885 18
60677 55375.86252 18
60677 55466.21620 18
60677 55556.56988 18
60677 55646.92356 18
60677 55737.27724 18
60677 55827.63091 18
60677 55917.98459 18
60677 56008.33827 18
60677 56098.69195 18
60677 56189.04562 19
60677 56279.39930 19
60677 56369.75298 19
60677 56460.10666 19
60677 56550.46034 19
60677 56640.81401 19
60677 56731.16769 19
60677 56821.52137 19
60677 56911.87505 19
60677 57002.22873 19
60677 57092.58240 19
60677 57182.93608 19
60677 57273.28976 19
60677 57363.64344 19
60677 57453.99711 19
60677 57544.35079 19
60677 57634.70447 19
60677 57725.05815 19
60677 57815.41183 19
60677 57905.76550 19
60677 57996.11918 19
60677 58086.47286 19
60677 58176.82654 19
60677 58267.18022 19
60677 58357.53389 19
60677 58447.88757 19
60677 58538.24125 19
60677 58628.59493 19
60677 58718.94860 19
60677 58809.30228 19
60677 58899.65596 19
60677 58990.00964 19
60677 59080.36332 19
60677 59170.71699 19
60677 59261.07067 19
60677 59351.42435 19
60677 59441.77803 19
60677 59532.13171 19
60677 59622.48538 19
60677 59712.83906 19
60677 59803.19274 19
60677 59893.54642 19
60677 59983.90009 19
60677 60074.25377 19
60677 60164.60745 19
60677 60254.96113 19
60677 60345.31481 19
60677 60435.66848 19
60677 60526.02216 19
60677 60616.37584 19
60677 60706.72952 19
60677 60797.08319 19
60677 60887.43687 19
60677 60977.79055 19
60677 61068.14423 19
60677 61158.49791 19
60677 61248.85158 19
60677 61339.20526 19
60677 61429.55894 19
60677 61519.91262 19
60677 61610.26630 19
60677 61700.61997 20
60677 61790.97365 20
60677 61881.32733 20
60677 61971.68101 20
60677 62062.03468 20
60677 62152.38836 20
60677 62242.74204 20
60677 62333.09572 20
60677 62423.44940 20
