CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:54.160
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), true_satellite_local_time (h)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_LOCAL_TIME
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60678 83905.74074 6.42909
60678 83996.09442 6.80648
60678 84086.44809 7.18405
60678 84176.80177 7.56193
60678 84267.15545 7.94025
60678 84357.50913 8.31915
60678 84447.86281 8.69876
60678 84538.21648 9.07918
60678 84628.57016 9.46054
60678 84718.92384 9.84294
60678 84809.27752 10.22649
60678 84899.63119 10.61125
60678 84989.98487 10.99732
60678 85080.33855 11.38476
60678 85170.69223 11.77362
60678 85261.04591 12.16393
60678 85351.39958 12.55572
60678 85441.75326 12.94900
60678 85532.10694 13.34377
60678 85622.46062 13.73998
60678 85712.81429 14.13762
60678 85803.16797 14.53662
60678 85893.52165 14.93690
60678 85983.87533 15.33839
60678 86074.22901 15.74098
60678 86164.58268 16.14455
60678 86254.93636 16.54897
60678 86345.29004 16.95411
60679 35.64372 17.35982
60679 125.99740 17.76593
60679 216.35107 18.17228
60679 306.70475 18.57872
60679 397.05843 18.98507
60679 487.41211 19.39116
60679 577.76578 19.79683
60679 668.11946 20.20193
60679 758.47314 20.60631
60679 848.82682 21.00982
60679 939.18050 21.41233
60679 1029.53417 21.81374
60679 1119.88785 22.21393
60679 1210.24153 22.61282
60679 1300.59521 23.01034
60679 1390.94889 23.40643
60679 1481.30256 23.80106
60679 1571.65624 0.19420
60679 1662.00992 0.58584
60679 1752.36360 0.97600
60679 1842.71727 1.36470
60679 1933.07095 1.75198
60679 2023.42463 2.13790
60679 2113.77831 2.52251
60679 2204.13199 2.90590
60679 2294.48566 3.28816
60679 2384.83934 3.66939
60679 2475.19302 4.04969
60679 2565.54670 4.42918
60679 2655.90037 4.80798
60679 2746.25405 5.18622
60679 2836.60773 5.56404
60679 2926.96141 5.94156
60679 3017.31509 6.31893
60679 3107.66876 6.69628
60679 3198.02244 7.07376
60679 3288.37612 7.45149
60679 3378.72980 7.82962
60679 3469.08348 8.20828
60679 3559.43715 8.58759
60679 3649.79083 8.96769
60679 3740.14451 9.34868
60679 3830.49819 9.73067
60679 3920.85186 10.11377
60679 4011.20554 10.49806
60679 4101.55922 10.88363
60679 4191.91290 11.27055
60679 4282.26658 11.65887
60679 4372.62025 12.04863
60679 4462.97393 12.43987
60679 4553.32761 12.83260
60679 4643.68129 13.22681
60679 4734.03497 13.62249
60679 4824.38864 14.01961
60679 4914.74232 14.41812
60679 5005.09600 14.81794
60679 5095.44968 15.21900
60679 5185.80335 15.62120
60679 5276.15703 16.02443
60679 5366.51071 16.42856
60679 5456.86439 16.83346
60679 5547.21807 17.23899
60679 5637.57174 17.64498
60679 5727.92542 18.05128
60679 5818.27910 18.45772
60679 5908.63278 18.86413
60679 5998.98646 19.27036
60679 6089.34013 19.67622
60679 6179.69381 20.08156
60679 6270.04749 20.48624
60679 6360.40117 20.89010
60679 6450.75484 21.29301
60679 6541.10852 21.69485
60679 6631.46220 22.09551
60679 6721.81588 22.49491
60679 6812.16956 22.89295
60679 6902.52323 23.28959
60679 6992.87691 23.68477
60679 7083.23059 0.07847
60679 7173.58427 0.47067
60679 7263.93794 0.86138
60679 7354.29162 1.25062
60679 7444.64530 1.63842
60679 7534.99898 2.02483
60679 7625.35266 2.40992
60679 7715.70633 2.79375
60679 7806.06001 3.17642
60679 7896.41369 3.55801
60679 7986.76737 3.93864
60679 8077.12105 4.31841
60679 8167.47472 4.69745
60679 8257.82840 5.07588
60679 8348.18208 5.45383
60679 8438.53576 5.83143
60679 8528.88943 6.20883
60679 8619.24311 6.58617
60679 8709.59679 6.96357
60679 8799.95047 7.34118
60679 8890.30415 7.71913
60679 8980.65782 8.09756
60679 9071.01150 8.47661
60679 9161.36518 8.85638
60679 9251.71886 9.23701
60679 9342.07254 9.61861
60679 9432.42621 10.00127
60679 9522.77989 10.38510
60679 9613.13357 10.77017
60679 9703.48725 11.15657
60679 9793.84092 11.54435
60679 9884.19460 11.93357
60679 9974.54828 12.32425
60679 10064.90196 12.71641
60679 10155.25564 13.11007
60679 10245.60931 13.50521
60679 10335.96299 13.90179
60679 10426.31667 14.29979
60679 10516.67035 14.69913
60679 10607.02402 15.09974
60679 10697.37770 15.50153
60679 10787.73138 15.90440
60679 10878.08506 16.30822
60679 10968.43874 16.71286
60679 11058.79241 17.11818
60679 11149.14609 17.52402
60679 11239.49977 17.93024
60679 11329.85345 18.33666
60679 11420.20713 18.74311
60679 11510.56080 19.14944
60679 11600.91448 19.55547
60679 11691.26816 19.96104
60679 11781.62184 20.36599
60679 11871.97551 20.77019
60679 11962.32919 21.17348
60679 12052.68287 21.57574
60679 12143.03655 21.97687
60679 12233.39023 22.37676
60679 12323.74390 22.77532
60679 12414.09758 23.17250
60679 12504.45126 23.56824
60679 12594.80494 23.96250
60679 12685.15862 0.35526
60679 12775.51229 0.74653
60679 12865.86597 1.13632
60679 12956.21965 1.52466
60679 13046.57333 1.91158
60679 13136.92700 2.29716
60679 13227.28068 2.68145
60679 13317.63436 3.06454
60679 13407.98804 3.44652
60679 13498.34172 3.82749
60679 13588.69539 4.20756
60679 13679.04907 4.58686
60679 13769.40275 4.96549
60679 13859.75643 5.34360
60679 13950.11011 5.72132
60679 14040.46378 6.09877
60679 14130.81746 6.47611
60679 14221.17114 6.85346
60679 14311.52482 7.23097
60679 14401.87849 7.60877
60679 14492.23217 7.98700
60679 14582.58585 8.36579
60679 14672.93953 8.74526
60679 14763.29321 9.12555
60679 14853.64688 9.50676
60679 14944.00056 9.88900
60679 15034.35424 10.27237
60679 15124.70792 10.65696
60679 15215.06159 11.04284
60679 15305.41527 11.43009
60679 15395.76895 11.81875
60679 15486.12263 12.20887
60679 15576.47631 12.60047
60679 15666.82998 12.99357
60679 15757.18366 13.38815
60679 15847.53734 13.78419
60679 15937.89102 14.18166
60679 16028.24470 14.58050
60679 16118.59837 14.98065
60679 16208.95205 15.38201
60679 16299.30573 15.78449
60679 16389.65941 16.18797
60679 16480.01308 16.59232
60679 16570.36676 16.99741
60679 16660.72044 17.40308
60679 16751.07412 17.80919
60679 16841.42780 18.21556
60679 16931.78147 18.62203
60679 17022.13515 19.02843
60679 17112.48883 19.43460
60679 17202.84251 19.84037
60679 17293.19619 20.24558
60679 17383.54986 20.65009
60679 17473.90354 21.05374
60679 17564.25722 21.45642
60679 17654.61090 21.85799
60679 17744.96457 22.25836
60679 17835.31825 22.65744
60679 17925.67193 23.05516
60679 18016.02561 23.45145
60679 18106.37929 23.84627
60679 18196.73296 0.23960
60679 18287.08664 0.63144
60679 18377.44032 1.02179
60679 18467.79400 1.41067
60679 18558.14767 1.79812
60679 18648.50135 2.18420
60679 18738.85503 2.56896
60679 18829.20871 2.95249
60679 18919.56239 3.33488
60679 19009.91606 3.71622
60679 19100.26974 4.09661
60679 19190.62342 4.47619
60679 19280.97710 4.85505
60679 19371.33078 5.23334
60679 19461.68445 5.61119
60679 19552.03813 5.98872
60679 19642.39181 6.36608
60679 19732.74549 6.74340
60679 19823.09916 7.12083
60679 19913.45284 7.49850
60679 20003.80652 7.87655
60679 20094.16020 8.25511
60679 20184.51388 8.63431
60679 20274.86755 9.01427
60679 20365.22123 9.39512
60679 20455.57491 9.77695
60679 20545.92859 10.15988
60679 20636.28227 10.54399
60679 20726.63594 10.92937
60679 20816.98962 11.31609
60679 20907.34330 11.70421
60679 20997.69698 12.09377
60679 21088.05065 12.48480
60679 21178.40433 12.87733
60679 21268.75801 13.27134
60679 21359.11169 13.66683
60679 21449.46537 14.06376
60679 21539.81904 14.46209
60679 21630.17272 14.86175
60679 21720.52640 15.26267
60679 21810.88008 15.66474
60679 21901.23376 16.06785
60679 21991.58743 16.47189
60679 22081.94111 16.87672
60679 22172.29479 17.28220
60679 22262.64847 17.68816
60679 22353.00214 18.09445
60679 22443.35582 18.50091
60679 22533.70950 18.90736
60679 22624.06318 19.31364
60679 22714.41686 19.71958
60679 22804.77053 20.12503
60679 22895.12421 20.52982
60679 22985.47789 20.93382
60679 23075.83157 21.33688
60679 23166.18524 21.73889
60679 23256.53892 22.13973
60679 23346.89260 22.53931
60679 23437.24628 22.93755
60679 23527.59996 23.33439
60679 23617.95363 23.72977
60679 23708.30731 0.12368
60679 23798.66099 0.51608
60679 23889.01467 0.90699
60679 23979.36835 1.29643
60679 24069.72202 1.68442
60679 24160.07570 2.07101
60679 24250.42938 2.45627
60679 24340.78306 2.84026
60679 24431.13673 3.22307
60679 24521.49041 3.60479
60679 24611.84409 3.98553
60679 24702.19777 4.36540
60679 24792.55145 4.74452
60679 24882.90512 5.12302
60679 24973.25880 5.50101
60679 25063.61248 5.87865
60679 25153.96616 6.25606
60679 25244.31984 6.63338
60679 25334.67351 7.01075
60679 25425.02719 7.38832
60679 25515.38087 7.76621
60679 25605.73455 8.14456
60679 25696.08822 8.52350
60679 25786.44190 8.90316
60679 25876.79558 9.28366
60679 25967.14926 9.66510
60679 26057.50294 10.04760
60679 26147.85661 10.43126
60679 26238.21029 10.81615
60679 26328.56397 11.20235
60679 26418.91765 11.58993
60679 26509.27132 11.97894
60679 26599.62500 12.36941
60679 26689.97868 12.76136
60679 26780.33236 13.15481
60679 26870.68604 13.54974
60679 26961.03971 13.94612
60679 27051.39339 14.34393
60679 27141.74707 14.74309
60679 27232.10075 15.14353
60679 27322.45443 15.54517
60679 27412.80810 15.94790
60679 27503.16178 16.35160
60679 27593.51546 16.75615
60679 27683.86914 17.16139
60679 27774.22281 17.56719
60679 27864.57649 17.97337
60679 27954.93017 18.37978
60679 28045.28385 18.78625
60679 28135.63753 19.19261
60679 28225.99120 19.59870
60679 28316.34488 20.00435
60679 28406.69856 20.40941
60679 28497.05224 20.81372
60679 28587.40592 21.21715
60679 28677.75959 21.61958
60679 28768.11327 22.02087
60679 28858.46695 22.42094
60679 28948.82063 22.81970
60679 29039.17430 23.21707
60679 29129.52798 23.61301
60679 29219.88166 0.00748
60679 29310.23534 0.40045
60679 29400.58902 0.79193
60679 29490.94269 1.18192
60679 29581.29637 1.57046
60679 29671.65005 1.95758
60679 29762.00373 2.34334
60679 29852.35741 2.72780
60679 29942.71108 3.11105
60679 30033.06476 3.49318
60679 30123.41844 3.87429
60679 30213.77212 4.25448
60679 30304.12579 4.63387
60679 30394.47947 5.01259
60679 30484.83315 5.39077
60679 30575.18683 5.76853
60679 30665.54051 6.14601
60679 30755.89418 6.52336
60679 30846.24786 6.90070
60679 30936.60154 7.27818
60679 31026.95522 7.65593
60679 31117.30889 8.03410
60679 31207.66257 8.41281
60679 31298.01625 8.79218
60679 31388.36993 9.17235
60679 31478.72361 9.55343
60679 31569.07728 9.93552
60679 31659.43096 10.31873
60679 31749.78464 10.70314
60679 31840.13832 11.08885
60679 31930.49200 11.47590
60679 32020.84567 11.86436
60679 32111.19935 12.25427
60679 32201.55303 12.64567
60679 32291.90671 13.03855
60679 32382.26038 13.43291
60679 32472.61406 13.82875
60679 32562.96774 14.22602
60679 32653.32142 14.62467
60679 32743.67510 15.02463
60679 32834.02877 15.42582
60679 32924.38245 15.82815
60679 33014.73613 16.23149
60679 33105.08981 16.63572
60679 33195.44349 17.04071
60679 33285.79716 17.44631
60679 33376.15084 17.85235
60679 33466.50452 18.25869
60679 33556.85820 18.66515
60679 33647.21187 19.07157
60679 33737.56555 19.47777
60679 33827.91923 19.88360
60679 33918.27291 20.28889
60679 34008.62659 20.69350
60679 34098.98026 21.09727
60679 34189.33394 21.50008
60679 34279.68762 21.90181
60679 34370.04130 22.30235
60679 34460.39497 22.70161
60679 34550.74865 23.09951
60679 34641.10233 23.49599
60679 34731.45601 23.89102
60679 34821.80969 0.28456
60679 34912.16336 0.67660
60679 35002.51704 1.06716
60679 35092.87072 1.45624
60679 35183.22440 1.84389
60679 35273.57808 2.23016
60679 35363.93175 2.61511
60679 35454.28543 2.99882
60679 35544.63911 3.38136
60679 35634.99279 3.76285
60679 35725.34646 4.14338
60679 35815.70014 4.52307
60679 35906.05382 4.90204
60679 35996.40750 5.28042
60679 36086.76118 5.65833
60679 36177.11485 6.03591
60679 36267.46853 6.41330
60679 36357.82221 6.79064
60679 36448.17589 7.16806
60679 36538.52957 7.54570
60679 36628.88324 7.92370
60679 36719.23692 8.30220
60679 36809.59060 8.68132
60679 36899.94428 9.06118
60679 36990.29795 9.44191
60679 37080.65163 9.82361
60679 37171.00531 10.20639
60679 37261.35899 10.59034
60679 37351.71267 10.97556
60679 37442.06634 11.36210
60679 37532.42002 11.75002
60679 37622.77370 12.13939
60679 37713.12738 12.53022
60679 37803.48106 12.92254
60679 37893.83473 13.31635
60679 37984.18841 13.71163
60679 38074.54209 14.10836
60679 38164.89577 14.50649
60679 38255.24944 14.90597
60679 38345.60312 15.30670
60679 38435.95680 15.70860
60679 38526.31048 16.11156
60679 38616.66416 16.51547
60679 38707.01783 16.92018
60679 38797.37151 17.32555
60679 38887.72519 17.73144
60679 38978.07887 18.13767
60679 39068.43254 18.54409
60679 39158.78622 18.95053
60679 39249.13990 19.35682
60679 39339.49358 19.76280
60679 39429.84726 20.16830
60679 39520.20093 20.57317
60679 39610.55461 20.97726
60679 39700.90829 21.38044
60679 39791.26197 21.78258
60679 39881.61565 22.18357
60679 39971.96932 22.58331
60679 40062.32300 22.98173
60679 40152.67668 23.37875
60679 40243.03036 23.77432
60679 40333.38403 0.16842
60679 40423.73771 0.56102
60679 40514.09139 0.95214
60679 40604.44507 1.34177
60679 40694.79875 1.72996
60679 40785.15242 2.11674
60679 40875.50610 2.50219
60679 40965.85978 2.88636
60679 41056.21346 3.26933
60679 41146.56714 3.65122
60679 41236.92081 4.03210
60679 41327.27449 4.41210
60679 41417.62817 4.79134
60679 41507.98185 5.16994
60679 41598.33552 5.54802
60679 41688.68920 5.92572
60679 41779.04288 6.30318
60679 41869.39656 6.68053
60679 41959.75024 7.05792
60679 42050.10391 7.43547
60679 42140.45759 7.81334
60679 42230.81127 8.19164
60679 42321.16495 8.57052
60679 42411.51862 8.95010
60679 42501.87230 9.33050
60679 42592.22598 9.71183
60679 42682.57966 10.09421
60679 42772.93334 10.47772
60679 42863.28701 10.86246
60679 42953.64069 11.24849
60679 43043.99437 11.63590
60679 43134.34805 12.02472
60679 43224.70173 12.41501
60679 43315.05540 12.80677
60679 43405.40908 13.20002
60679 43495.76276 13.59475
60679 43586.11644 13.99094
60679 43676.47011 14.38855
60679 43766.82379 14.78753
60679 43857.17747 15.18779
60679 43947.53115 15.58926
60679 44037.88483 15.99183
60679 44128.23850 16.39539
60679 44218.59218 16.79981
60679 44308.94586 17.20494
60679 44399.29954 17.61064
60679 44489.65322 18.01675
60679 44580.00689 18.42310
60679 44670.36057 18.82954
60679 44760.71425 19.23589
60679 44851.06793 19.64199
60679 44941.42160 20.04767
60679 45031.77528 20.45278
60679 45122.12896 20.85717
60679 45212.48264 21.26069
60679 45302.83632 21.66322
60679 45393.18999 22.06464
60679 45483.54367 22.46485
60679 45573.89735 22.86376
60679 45664.25103 23.26130
60679 45754.60471 23.65741
60679 45844.95838 0.05206
60679 45935.31206 0.44522
60679 46025.66574 0.83689
60679 46116.01942 1.22707
60679 46206.37309 1.61579
60679 46296.72677 2.00310
60679 46387.08045 2.38904
60679 46477.43413 2.77368
60679 46567.78781 3.15710
60679 46658.14148 3.53939
60679 46748.49516 3.92064
60679 46838.84884 4.30097
60679 46929.20252 4.68049
60679 47019.55619 5.05932
60679 47109.90987 5.43759
60679 47200.26355 5.81543
60679 47290.61723 6.19298
60679 47380.97091 6.57036
60679 47471.32458 6.94774
60679 47561.67826 7.32523
60679 47652.03194 7.70297
60679 47742.38562 8.08111
60679 47832.73930 8.45978
60679 47923.09297 8.83909
60679 48013.44665 9.21918
60679 48103.80033 9.60017
60679 48194.15401 9.98215
60679 48284.50768 10.36524
60679 48374.86136 10.74952
60679 48465.21504 11.13507
60679 48555.56872 11.52196
60679 48645.92240 11.91026
60679 48736.27607 12.30000
60679 48826.62975 12.69121
60679 48916.98343 13.08391
60679 49007.33711 13.47809
60679 49097.69079 13.87374
60679 49188.04446 14.27083
60679 49278.39814 14.66930
60679 49368.75182 15.06909
60679 49459.10550 15.47012
60679 49549.45917 15.87229
60679 49639.81285 16.27549
60679 49730.16653 16.67959
60679 49820.52021 17.08446
60679 49910.87389 17.48996
60679 50001.22756 17.89592
60679 50091.58124 18.30219
60679 50181.93492 18.70861
60679 50272.28860 19.11500
60679 50362.64227 19.52119
60679 50452.99595 19.92704
60679 50543.34963 20.33236
60679 50633.70331 20.73702
60679 50724.05699 21.14086
60679 50814.41066 21.54376
60679 50904.76434 21.94559
60679 50995.11802 22.34625
60679 51085.47170 22.74564
60679 51175.82538 23.14369
60679 51266.17905 23.54032
60679 51356.53273 23.93551
60679 51446.88641 0.32922
60679 51537.24009 0.72144
60679 51627.59376 1.11217
60679 51717.94744 1.50143
60679 51808.30112 1.88925
60679 51898.65480 2.27569
60679 51989.00848 2.66081
60679 52079.36215 3.04467
60679 52169.71583 3.42737
60679 52260.06951 3.80901
60679 52350.42319 4.18967
60679 52440.77687 4.56949
60679 52531.13054 4.94857
60679 52621.48422 5.32704
60679 52711.83790 5.70503
60679 52802.19158 6.08269
60679 52892.54525 6.46013
60679 52982.89893 6.83750
60679 53073.25261 7.21495
60679 53163.60629 7.59259
60679 53253.95997 7.97059
60679 53344.31364 8.34905
60679 53434.66732 8.72813
60679 53525.02100 9.10793
60679 53615.37468 9.48858
60679 53705.72836 9.87019
60679 53796.08203 10.25287
60679 53886.43571 10.63671
60679 53976.78939 11.02179
60679 54067.14307 11.40819
60679 54157.49674 11.79596
60679 54247.85042 12.18517
60679 54338.20410 12.57584
60679 54428.55778 12.96799
60679 54518.91146 13.36162
60679 54609.26513 13.75674
60679 54699.61881 14.15330
60679 54789.97249 14.55126
60679 54880.32617 14.95057
60679 54970.67984 15.35115
60679 55061.03352 15.75290
60679 55151.38720 16.15573
60679 55241.74088 16.55951
60679 55332.09456 16.96411
60679 55422.44823 17.36939
60679 55512.80191 17.77519
60679 55603.15559 18.18136
60679 55693.50927 18.58773
60679 55783.86295 18.99414
60679 55874.21662 19.40041
60679 55964.57030 19.80639
60679 56054.92398 20.21192
60679 56145.27766 20.61683
60679 56235.63133 21.02097
60679 56325.98501 21.42422
60679 56416.33869 21.82645
60679 56506.69237 22.22754
60679 56597.04605 22.62739
60679 56687.39972 23.02593
60679 56777.75340 23.42309
60679 56868.10708 23.81880
60679 56958.46076 0.21305
60679 57048.81444 0.60581
60679 57139.16811 0.99708
60679 57229.52179 1.38688
60679 57319.87547 1.77522
60679 57410.22915 2.16217
60679 57500.58282 2.54776
60679 57590.93650 2.93208
60679 57681.29018 3.31520
60679 57771.64386 3.69722
60679 57861.99754 4.07823
60679 57952.35121 4.45835
60679 58042.70489 4.83770
60679 58133.05857 5.21638
60679 58223.41225 5.59455
60679 58313.76592 5.97232
60679 58404.11960 6.34983
60679 58494.47328 6.72722
60679 58584.82696 7.10463
60679 58675.18064 7.48220
60679 58765.53431 7.86006
60679 58855.88799 8.23835
60679 58946.24167 8.61719
60679 59036.59535 8.99672
60679 59126.94903 9.37706
60679 59217.30270 9.75831
60679 59307.65638 10.14059
60679 59398.01006 10.52400
60679 59488.36374 10.90863
60679 59578.71741 11.29454
60679 59669.07109 11.68181
60679 59759.42477 12.07049
60679 59849.77845 12.46063
60679 59940.13213 12.85223
60679 60030.48580 13.24533
60679 60120.83948 13.63990
60679 60211.19316 14.03594
60679 60301.54684 14.43339
60679 60391.90052 14.83222
60679 60482.25419 15.23234
60679 60572.60787 15.63367
60679 60662.96155 16.03612
60679 60753.31523 16.43956
60679 60843.66890 16.84387
60679 60934.02258 17.24891
60679 61024.37626 17.65453
60679 61114.72994 18.06058
60679 61205.08362 18.46689
60679 61295.43729 18.87330
60679 61385.79097 19.27964
60679 61476.14465 19.68574
60679 61566.49833 20.09144
60679 61656.85201 20.49659
60679 61747.20568 20.90102
60679 61837.55936 21.30461
60679 61927.91304 21.70722
60679 62018.26672 22.10873
60679 62108.62039 22.50904
60679 62198.97407 22.90806
60679 62289.32775 23.30572
60679 62379.68143 23.70196
60679 62470.03511 0.09674
60679 62560.38878 0.49004
60679 62650.74246 0.88185
60679 62741.09614 1.27218
60679 62831.44982 1.66105
60679 62921.80349 2.04849
60679 63012.15717 2.43457
60679 63102.51085 2.81935
60679 63192.86453 3.20290
60679 63283.21821 3.58531
60679 63373.57188 3.96668
60679 63463.92556 4.34711
60679 63554.27924 4.72673
60679 63644.63292 5.10564
60679 63734.98660 5.48399
60679 63825.34027 5.86189
60679 63915.69395 6.23949
60679 64006.04763 6.61691
60679 64096.40131 6.99430
60679 64186.75498 7.37180
60679 64277.10866 7.74955
60679 64367.46234 8.12767
60679 64457.81602 8.50630
60679 64548.16970 8.88557
60679 64638.52337 9.26560
60679 64728.87705 9.64651
60679 64819.23073 10.02841
60679 64909.58441 10.41140
60679 64999.93809 10.79558
60679 65090.29176 11.18101
60679 65180.64544 11.56779
60679 65270.99912 11.95595
60679 65361.35280 12.34556
60679 65451.70647 12.73663
60679 65542.06015 13.12918
60679 65632.41383 13.52322
60679 65722.76751 13.91873
60679 65813.12119 14.31567
60679 65903.47486 14.71401
60679 65993.82854 15.11367
60679 66084.18222 15.51457
60679 66174.53590 15.91662
60679 66264.88957 16.31971
60679 66355.24325 16.72372
60679 66445.59693 17.12851
60679 66535.95061 17.53394
60679 66626.30429 17.93985
60679 66716.65796 18.34608
60679 66807.01164 18.75247
60679 66897.36532 19.15885
60679 66987.71900 19.56506
60679 67078.07268 19.97093
60679 67168.42635 20.37629
60679 67258.78003 20.78100
60679 67349.13371 21.18491
60679 67439.48739 21.58789
60679 67529.84106 21.98981
60679 67620.19474 22.39056
60679 67710.54842 22.79006
60679 67800.90210 23.18822
60679 67891.25578 23.58498
60679 67981.60945 23.98030
60679 68071.96313 0.37413
60679 68162.31681 0.76648
60679 68252.67049 1.15734
60679 68343.02417 1.54673
60679 68433.37784 1.93469
60679 68523.73152 2.32126
60679 68614.08520 2.70650
60679 68704.43888 3.09048
60679 68794.79255 3.47329
60679 68885.14623 3.85503
60679 68975.49991 4.23579
60679 69065.85359 4.61569
60679 69156.20727 4.99484
60679 69246.56094 5.37338
60679 69336.91462 5.75143
60679 69427.26830 6.12912
60679 69517.62198 6.50659
60679 69607.97566 6.88398
60679 69698.32933 7.26142
60679 69788.68301 7.63906
60679 69879.03669 8.01702
60679 69969.39037 8.39545
60679 70059.74404 8.77448
60679 70150.09772 9.15422
60679 70240.45140 9.53480
60679 70330.80508 9.91632
60679 70421.15876 10.29891
60679 70511.51243 10.68264
60679 70601.86611 11.06761
60679 70692.21979 11.45389
60679 70782.57347 11.84155
60679 70872.92714 12.23062
60679 70963.28082 12.62116
60679 71053.63450 13.01318
60679 71143.98818 13.40668
60679 71234.34186 13.80166
60679 71324.69553 14.19809
60679 71415.04921 14.59592
60679 71505.40289 14.99511
60679 71595.75657 15.39557
60679 71686.11025 15.79722
60679 71776.46392 16.19995
60679 71866.81760 16.60365
60679 71957.17128 17.00817
60679 72047.52496 17.41339
60679 72137.87863 17.81915
60679 72228.23231 18.22528
60679 72318.58599 18.63164
60679 72408.93967 19.03805
60679 72499.29335 19.44434
60679 72589.64702 19.85035
60679 72680.00070 20.25592
60679 72770.35438 20.66089
60679 72860.70806 21.06511
60679 72951.06174 21.46844
60679 73041.41541 21.87076
60679 73131.76909 22.27196
60679 73222.12277 22.67193
60679 73312.47645 23.07058
60679 73402.83012 23.46786
60679 73493.18380 23.86371
60679 73583.53748 0.25808
60679 73673.89116 0.65097
60679 73764.24484 1.04237
60679 73854.59851 1.43229
60679 73944.95219 1.82077
60679 74035.30587 2.20783
60679 74125.65955 2.59354
60679 74216.01322 2.97797
60679 74306.36690 3.36119
60679 74396.72058 3.74330
60679 74487.07426 4.12440
60679 74577.42794 4.50459
60679 74667.78161 4.88400
60679 74758.13529 5.26274
60679 74848.48897 5.64094
60679 74938.84265 6.01874
60679 75029.19633 6.39627
60679 75119.55000 6.77367
60679 75209.90368 7.15107
60679 75300.25736 7.52862
60679 75390.61104 7.90644
60679 75480.96471 8.28468
60679 75571.31839 8.66347
60679 75661.67207 9.04293
60679 75752.02575 9.42319
60679 75842.37943 9.80435
60679 75932.73310 10.18654
60679 76023.08678 10.56984
60679 76113.44046 10.95434
60679 76203.79414 11.34014
60679 76294.14782 11.72728
60679 76384.50149 12.11584
60679 76474.85517 12.50584
60679 76565.20885 12.89731
60679 76655.56253 13.29027
60679 76745.91620 13.68472
60679 76836.26988 14.08063
60679 76926.62356 14.47796
60679 77016.97724 14.87667
60679 77107.33092 15.27668
60679 77197.68459 15.67792
60679 77288.03827 16.08027
60679 77378.39195 16.48364
60679 77468.74563 16.88788
60679 77559.09931 17.29287
60679 77649.45298 17.69846
60679 77739.80666 18.10449
60679 77830.16034 18.51079
60679 77920.51402 18.91721
60679 78010.86769 19.32357
60679 78101.22137 19.72971
60679 78191.57505 20.13546
60679 78281.92873 20.54068
60679 78372.28241 20.94519
60679 78462.63608 21.34887
60679 78552.98976 21.75158
60679 78643.34344 22.15320
60679 78733.69712 22.55364
60679 78824.05079 22.95278
60679 78914.40447 23.35058
60679 79004.75815 23.74695
60679 79095.11183 0.14187
60679 79185.46551 0.53531
60679 79275.81918 0.92725
60679 79366.17286 1.31771
60679 79456.52654 1.70671
60679 79546.88022 2.09428
60679 79637.23390 2.48047
60679 79727.58757 2.86535
60679 79817.94125 3.24900
60679 79908.29493 3.63150
60679 79998.64861 4.01295
60679 80089.00228 4.39345
60679 80179.35596 4.77312
60679 80269.70964 5.15208
60679 80360.06332 5.53046
60679 80450.41700 5.90838
60679 80540.77067 6.28599
60679 80631.12435 6.66341
60679 80721.47803 7.04078
60679 80811.83171 7.41825
60679 80902.18539 7.79595
60679 80992.53906 8.17401
60679 81082.89274 8.55257
60679 81173.24642 8.93176
60679 81263.60010 9.31171
60679 81353.95377 9.69252
60679 81444.30745 10.07431
60679 81534.66113 10.45718
60679 81625.01481 10.84123
60679 81715.36849 11.22654
60679 81805.72216 11.61318
60679 81896.07584 12.00121
60679 81986.42952 12.39067
60679 82076.78320 12.78161
60679 82167.13687 13.17402
60679 82257.49055 13.56793
60679 82347.84423 13.96331
60679 82438.19791 14.36013
60679 82528.55159 14.75834
60679 82618.90526 15.15789
60679 82709.25894 15.55870
60679 82799.61262 15.96067
60679 82889.96630 16.36368
60679 82980.31998 16.76763
60679 83070.67365 17.17238
60679 83161.02733 17.57777
60679 83251.38101 17.98367
60679 83341.73469 18.38990
60679 83432.08836 18.79631
60679 83522.44204 19.20273
60679 83612.79572 19.60898
60679 83703.14940 20.01491
60679 83793.50308 20.42035
60679 83883.85675 20.82514
60679 83974.21043 21.22916
60679 84064.56411 21.63225
60679 84154.91779 22.03429
60679 84245.27147 22.43517
60679 84335.62514 22.83481
60679 84425.97882 23.23311
60679 84516.33250 23.63002
60679 84606.68618 0.02548
60679 84697.03985 0.41947
60679 84787.39353 0.81196
60679 84877.74721 1.20296
60679 84968.10089 1.59249
60679 85058.45457 1.98058
60679 85148.80824 2.36727
60679 85239.16192 2.75263
60679 85329.51560 3.13671
60679 85419.86928 3.51962
60679 85510.22296 3.90144
60679 85600.57663 4.28227
60679 85690.93031 4.66222
60679 85781.28399 5.04142
60679 85871.63767 5.41998
60679 85961.99134 5.79805
60679 86052.34502 6.17574
60679 86142.69870 6.55320
60679 86233.05238 6.93056
